APT,PHASE,DATE,MVTS,ADD_TIME,AVG_ADD_TIME
SBCF,TXOT,2023-01-29,106,279.48,2.636603773584906
SBKP,TXOT,2023-01-29,165,344.96,2.0906666666666665
SBGR,TXOT,2023-01-29,292,1960.52,6.714109589041096
SBBR,TXOT,2023-01-29,133,522.63,3.929548872180451
SBPA,TXOT,2023-01-29,74,125.61,1.6974324324324324
SBGL,TXOT,2023-01-29,40,113.61,2.84025
SBRJ,TXOT,2023-01-29,112,483.39,4.315982142857143
SBCT,TXOT,2023-01-29,60,123.05,2.0508333333333333
SBSP,TXOT,2023-01-29,198,1497.27,7.561969696969697
SBSV,TXOT,2023-01-29,72,258.46,3.589722222222222
SBRJ,TXOT,2023-01-30,168,843.87,5.023035714285714
SBBR,TXOT,2023-01-30,160,742.09,4.6380625
SBSP,TXOT,2023-01-30,272,1912.4,7.030882352941177
SBGR,TXOT,2023-01-30,309,1862.36,6.0270550161812295
SBPA,TXOT,2023-01-30,83,209.78,2.527469879518072
SBGL,TXOT,2023-01-30,53,180.23,3.4005660377358486
SBCF,TXOT,2023-01-30,134,611.55,4.563805970149254
SBKP,TXOT,2023-01-30,185,520.87,2.8155135135135136
SBCT,TXOT,2023-01-30,75,260.05,3.4673333333333334
SBSV,TXOT,2023-01-30,78,285.28000000000003,3.657435897435898
SBCF,TXOT,2023-01-31,135,387.06,2.867111111111111
SBRJ,TXOT,2023-01-31,166,786.31,4.736807228915662
SBSP,TXOT,2023-01-31,267,1857.58,6.957228464419475
SBBR,TXOT,2023-01-31,159,771.64,4.8530817610062895
SBGR,TXOT,2023-01-31,322,2111.32,6.556894409937889
SBPA,TXOT,2023-01-31,84,232.34,2.765952380952381
SBCT,TXOT,2023-01-31,78,177.25,2.2724358974358974
SBGL,TXOT,2023-01-31,56,211.96,3.785
SBKP,TXOT,2023-01-31,180,640.32,3.5573333333333337
SBSV,TXOT,2023-01-31,75,336.61,4.488133333333334
SBRJ,TXOT,2023-02-01,170,928.42,5.461294117647059
SBBR,TXOT,2023-02-01,159,570.4,3.5874213836477984
SBGL,TXOT,2023-02-01,59,212.42,3.600338983050847
SBGR,TXOT,2023-02-01,303,1847.18,6.096303630363036
SBCF,TXOT,2023-02-01,142,502.39,3.537957746478873
SBSP,TXOT,2023-02-01,255,1602.91,6.285921568627451
SBCT,TXOT,2023-02-01,73,190.37,2.6078082191780823
SBKP,TXOT,2023-02-01,174,539.94,3.1031034482758626
SBPA,TXOT,2023-02-01,78,226.14000000000001,2.8992307692307695
SBSV,TXOT,2023-02-01,72,229.43,3.186527777777778
SBGR,TXOT,2023-02-02,319,2164.93,6.786614420062695
SBSP,TXOT,2023-02-02,265,2053.93,7.750679245283019
SBPA,TXOT,2023-02-02,84,189.49,2.2558333333333334
SBCF,TXOT,2023-02-02,137,479.77,3.501970802919708
SBBR,TXOT,2023-02-02,161,817.1,5.075155279503106
SBSV,TXOT,2023-02-02,80,283.65,3.545625
SBRJ,TXOT,2023-02-02,171,1183.1200000000001,6.918830409356726
SBCT,TXOT,2023-02-02,79,218.8,2.769620253164557
SBGL,TXOT,2023-02-02,50,136.45,2.7289999999999996
SBKP,TXOT,2023-02-02,178,659.78,3.706629213483146
SBPA,TXOT,2023-02-03,85,184.48,2.1703529411764704
SBBR,TXOT,2023-02-03,157,771.8,4.9159235668789805
SBCF,TXOT,2023-02-03,144,659.47,4.579652777777778
SBGR,TXOT,2023-02-03,325,2467.02,7.590830769230769
SBSP,TXOT,2023-02-03,259,1896.25,7.321428571428571
SBGL,TXOT,2023-02-03,60,133.14,2.219
SBRJ,TXOT,2023-02-03,159,845.79,5.319433962264151
SBCT,TXOT,2023-02-03,77,214.45,2.785064935064935
SBKP,TXOT,2023-02-03,194,739.21,3.8103608247422684
SBSV,TXOT,2023-02-03,72,273.26,3.7952777777777778
SBCT,TXOT,2023-02-04,59,150.95,2.5584745762711862
SBGR,TXOT,2023-02-04,288,2980.62,10.349375
SBCF,TXOT,2023-02-04,117,365.2,3.1213675213675214
SBSP,TXOT,2023-02-04,196,620.24,3.1644897959183673
SBBR,TXOT,2023-02-04,149,599.77,4.025302013422818
SBPA,TXOT,2023-02-04,65,186.18,2.8643076923076922
SBRJ,TXOT,2023-02-04,126,452.23,3.589126984126984
SBKP,TXOT,2023-02-04,142,473.94,3.337605633802817
SBGL,TXOT,2023-02-04,45,138.25,3.0722222222222224
SBSV,TXOT,2023-02-04,59,169.69,2.876101694915254
SBCF,TXOT,2023-02-05,121,333.85,2.7590909090909093
SBRJ,TXOT,2023-02-05,122,824.51,6.75827868852459
SBBR,TXOT,2023-02-05,135,572.97,4.244222222222223
SBPA,TXOT,2023-02-05,70,181.05,2.5864285714285717
SBGR,TXOT,2023-02-05,275,2729.17,9.924254545454545
SBCT,TXOT,2023-02-05,57,122.53,2.1496491228070176
SBKP,TXOT,2023-02-05,161,424.48,2.6365217391304347
SBSP,TXOT,2023-02-05,197,772.41,3.9208629441624363
SBGL,TXOT,2023-02-05,40,123.14,3.0785
SBSV,TXOT,2023-02-05,64,188.57,2.94640625
SBSP,TXOT,2023-02-06,264,1893.52,7.172424242424242
SBBR,TXOT,2023-02-06,161,896.6899999999999,5.569503105590062
SBCF,TXOT,2023-02-06,135,526.2,3.8977777777777782
SBPA,TXOT,2023-02-06,84,248.78,2.961666666666667
SBGR,TXOT,2023-02-06,309,2456.72,7.950550161812297
SBGL,TXOT,2023-02-06,55,209.07999999999998,3.801454545454545
SBRJ,TXOT,2023-02-06,164,1106.94,6.749634146341464
SBCT,TXOT,2023-02-06,75,271.66,3.6221333333333336
SBKP,TXOT,2023-02-06,187,461.33,2.4670053475935827
SBSV,TXOT,2023-02-06,72,241.87,3.3593055555555558
SBGR,TXOT,2023-02-07,302,1411.75,4.674668874172186
SBCF,TXOT,2023-02-07,132,467.05,3.538257575757576
SBGL,TXOT,2023-02-07,57,222.9,3.9105263157894736
SBBR,TXOT,2023-02-07,159,702.34,4.417232704402516
SBRJ,TXOT,2023-02-07,133,806.14,6.061203007518797
SBSP,TXOT,2023-02-07,229,1274.83,5.566943231441048
SBCT,TXOT,2023-02-07,71,223.37,3.146056338028169
SBPA,TXOT,2023-02-07,70,174.94,2.499142857142857
SBKP,TXOT,2023-02-07,189,676.71,3.580476190476191
SBSV,TXOT,2023-02-07,65,224.19,3.449076923076923
SBPA,TXOT,2023-02-08,84,278.88,3.32
SBBR,TXOT,2023-02-08,147,582.89,3.965238095238095
SBGR,TXOT,2023-02-08,312,1227.88,3.935512820512821
SBKP,TXOT,2023-02-08,188,513.74,2.732659574468085
SBCF,TXOT,2023-02-08,135,413.04,3.059555555555556
SBSP,TXOT,2023-02-08,266,1509.69,5.675526315789474
SBCT,TXOT,2023-02-08,75,177.02,2.360266666666667
SBRJ,TXOT,2023-02-08,158,993.66,6.288987341772152
SBGL,TXOT,2023-02-08,67,236.66,3.5322388059701493
SBSV,TXOT,2023-02-08,72,282.61,3.925138888888889
SBGR,TXOT,2023-02-09,301,1539.23,5.113720930232558
SBRJ,TXOT,2023-02-09,173,901.54,5.21121387283237
SBBR,TXOT,2023-02-09,165,933.82,5.659515151515151
SBCF,TXOT,2023-02-09,134,556.51,4.153059701492538
SBPA,TXOT,2023-02-09,79,169.18,2.1415189873417724
SBSP,TXOT,2023-02-09,260,1896.66,7.294846153846154
SBKP,TXOT,2023-02-09,192,607.77,3.16546875
SBCT,TXOT,2023-02-09,76,146.38,1.9260526315789472
SBGL,TXOT,2023-02-09,48,165.61,3.4502083333333338
SBSV,TXOT,2023-02-09,77,269.45,3.499350649350649
SBCF,TXOT,2023-02-10,145,485.34,3.3471724137931034
SBBR,TXOT,2023-02-10,163,756.73,4.642515337423313
SBGR,TXOT,2023-02-10,321,1767.72,5.506915887850467
SBSP,TXOT,2023-02-10,265,1736.64,6.553358490566038
SBRJ,TXOT,2023-02-10,160,826.02,5.162625
SBGL,TXOT,2023-02-10,47,133.81,2.8470212765957448
SBSV,TXOT,2023-02-10,73,259.25,3.5513698630136985
SBPA,TXOT,2023-02-10,87,250.33,2.8773563218390805
SBKP,TXOT,2023-02-10,190,462.54,2.434421052631579
SBCT,TXOT,2023-02-10,77,223.70000000000002,2.9051948051948053
SBGR,TXOT,2023-02-11,295,1621.31,5.495966101694915
SBCF,TXOT,2023-02-11,120,272.41,2.2700833333333335
SBRJ,TXOT,2023-02-11,125,519.16,4.15328
SBPA,TXOT,2023-02-11,70,150.65,2.152142857142857
SBBR,TXOT,2023-02-11,141,496.81,3.5234751773049644
SBGL,TXOT,2023-02-11,47,168.83,3.5921276595744684
SBSP,TXOT,2023-02-11,197,1109.34,5.631167512690355
SBKP,TXOT,2023-02-11,145,360.58,2.4867586206896553
SBCT,TXOT,2023-02-11,58,115.99,1.9998275862068964
SBSV,TXOT,2023-02-11,61,153.89,2.5227868852459014
SBCF,TXOT,2023-02-12,110,544.8,4.952727272727272
SBPA,TXOT,2023-02-12,71,258.75,3.6443661971830985
SBGR,TXOT,2023-02-12,269,1684.2,6.260966542750929
SBBR,TXOT,2023-02-12,131,482.98,3.6868702290076336
SBRJ,TXOT,2023-02-12,116,457.92,3.9475862068965517
SBKP,TXOT,2023-02-12,167,490.24,2.935568862275449
SBCT,TXOT,2023-02-12,53,132.85,2.5066037735849056
SBSP,TXOT,2023-02-12,189,1360.97,7.200899470899471
SBGL,TXOT,2023-02-12,39,147.09,3.7715384615384617
SBSV,TXOT,2023-02-12,64,182.29,2.84828125
SBRJ,TXOT,2023-02-13,168,1237.04,7.363333333333333
SBGR,TXOT,2023-02-13,306,1723.72,5.633071895424837
SBBR,TXOT,2023-02-13,166,772.17,4.651626506024096
SBSP,TXOT,2023-02-13,258,1825.08,7.0739534883720925
SBPA,TXOT,2023-02-13,82,201.04,2.4517073170731707
SBKP,TXOT,2023-02-13,187,588,3.144385026737968
SBCF,TXOT,2023-02-13,141,624.61,4.429858156028369
SBCT,TXOT,2023-02-13,76,232.14,3.0544736842105262
SBGL,TXOT,2023-02-13,53,228.52,4.311698113207547
SBSV,TXOT,2023-02-13,74,230.97,3.121216216216216
SBRJ,TXOT,2023-02-14,163,1111.75,6.820552147239264
SBSP,TXOT,2023-02-14,266,2330.44,8.761052631578947
SBCF,TXOT,2023-02-14,135,626.33,4.639481481481482
SBGL,TXOT,2023-02-14,65,218.4,3.36
SBPA,TXOT,2023-02-14,73,247.75,3.393835616438356
SBBR,TXOT,2023-02-14,163,909.29,5.578466257668712
SBCT,TXOT,2023-02-14,78,229.43,2.9414102564102564
SBGR,TXOT,2023-02-14,315,2018.49,6.407904761904762
SBKP,TXOT,2023-02-14,180,467.39,2.596611111111111
SBSV,TXOT,2023-02-14,74,280.33,3.788243243243243
SBCT,TXOT,2023-02-15,73,211.16,2.892602739726027
SBCF,TXOT,2023-02-15,132,599.41,4.5409848484848485
SBPA,TXOT,2023-02-15,81,186.44,2.3017283950617284
SBSP,TXOT,2023-02-15,247,2217.5,8.977732793522268
SBGR,TXOT,2023-02-15,303,3607.68,11.906534653465346
SBBR,TXOT,2023-02-15,139,560.93,4.0354676258992805
SBRJ,TXOT,2023-02-15,145,1051.99,7.255103448275862
SBKP,TXOT,2023-02-15,185,440.17,2.379297297297297
SBSV,TXOT,2023-02-15,74,240.93,3.255810810810811
SBGL,TXOT,2023-02-15,59,470.59,7.976101694915254
SBBR,TXOT,2023-02-16,158,853.62,5.402658227848101
SBSP,TXOT,2023-02-16,270,2027.68,7.509925925925926
SBGR,TXOT,2023-02-16,306,2580.28,8.432287581699347
SBCF,TXOT,2023-02-16,136,767.65,5.644485294117647
SBCT,TXOT,2023-02-16,74,180.62,2.440810810810811
SBRJ,TXOT,2023-02-16,160,1220.95,7.6309375
SBKP,TXOT,2023-02-16,194,625.98,3.2267010309278352
SBPA,TXOT,2023-02-16,84,197.85,2.3553571428571427
SBSV,TXOT,2023-02-16,85,405.86,4.774823529411765
SBGL,TXOT,2023-02-16,65,271.38,4.175076923076923
SBSV,TXOT,2023-02-17,86,456.33,5.306162790697674
SBCF,TXOT,2023-02-17,145,679.82,4.688413793103448
SBPA,TXOT,2023-02-17,85,304.77,3.5855294117647056
SBGR,TXOT,2023-02-17,317,3343.08,10.545993690851734
SBBR,TXOT,2023-02-17,160,800.91,5.0056875
SBSP,TXOT,2023-02-17,261,2172.67,8.3244061302682
SBKP,TXOT,2023-02-17,189,925.14,4.894920634920635
SBRJ,TXOT,2023-02-17,167,1360.69,8.147844311377245
SBGL,TXOT,2023-02-17,59,260.31,4.412033898305085
SBCT,TXOT,2023-02-17,83,248.82,2.9978313253012048
SBCF,TXOT,2023-02-18,130,309.68,2.3821538461538463
SBPA,TXOT,2023-02-18,61,139.24,2.2826229508196723
SBBR,TXOT,2023-02-18,132,583.87,4.423257575757575
SBSV,TXOT,2023-02-18,76,275.16,3.620526315789474
SBRJ,TXOT,2023-02-18,118,470.19,3.9846610169491523
SBSP,TXOT,2023-02-18,184,875.92,4.760434782608695
SBGR,TXOT,2023-02-18,279,2000.02,7.168530465949821
SBCT,TXOT,2023-02-18,54,157.21,2.9112962962962965
SBKP,TXOT,2023-02-18,158,604.81,3.827911392405063
SBGL,TXOT,2023-02-18,58,183.74,3.1679310344827587
SBRJ,TXOT,2023-02-19,95,239.57,2.5217894736842106
SBPA,TXOT,2023-02-19,48,86.69,1.8060416666666665
SBCF,TXOT,2023-02-19,83,155.69,1.8757831325301204
SBGR,TXOT,2023-02-19,185,1334.87,7.215513513513513
SBBR,TXOT,2023-02-19,87,249.94,2.872873563218391
SBKP,TXOT,2023-02-19,143,305.78,2.1383216783216783
SBGL,TXOT,2023-02-19,35,88.08,2.5165714285714285
SBCT,TXOT,2023-02-19,32,52.43,1.6384375
SBSP,TXOT,2023-02-19,155,349.94,2.2576774193548386
SBSV,TXOT,2023-02-19,41,88.13,2.149512195121951
SBCF,TXOT,2023-02-20,95,169.97,1.789157894736842
SBRJ,TXOT,2023-02-20,120,479.4,3.9949999999999997
SBSP,TXOT,2023-02-20,198,480.65999999999997,2.4275757575757573
SBGR,TXOT,2023-02-20,193,833.83,4.320362694300519
SBBR,TXOT,2023-02-20,101,277.65,2.7490099009900986
SBGL,TXOT,2023-02-20,49,174.55,3.562244897959184
SBKP,TXOT,2023-02-20,144,368.58,2.5595833333333333
SBPA,TXOT,2023-02-20,50,78.39,1.5678
SBSV,TXOT,2023-02-20,48,124.62,2.59625
SBCT,TXOT,2023-02-20,42,79.8,1.9
SBRJ,TXOT,2023-02-21,131,683.82,5.220000000000001
SBSP,TXOT,2023-02-21,203,1011.79,4.984187192118227
SBCF,TXOT,2023-02-21,101,229.24,2.26970297029703
SBBR,TXOT,2023-02-21,121,489.82,4.048099173553719
SBGR,TXOT,2023-02-21,197,1039.25,5.275380710659898
SBKP,TXOT,2023-02-21,138,276.12,2.0008695652173913
SBGL,TXOT,2023-02-21,41,149.43,3.6446341463414638
SBCT,TXOT,2023-02-21,46,113.02,2.4569565217391305
SBPA,TXOT,2023-02-21,59,117.6,1.9932203389830507
SBSV,TXOT,2023-02-21,65,220.29,3.389076923076923
SBPA,TXOT,2023-02-22,76,208.45,2.742763157894737
SBGR,TXOT,2023-02-22,273,869.77,3.185970695970696
SBBR,TXOT,2023-02-22,137,479.59,3.500656934306569
SBCF,TXOT,2023-02-22,139,412.14,2.9650359712230214
SBSP,TXOT,2023-02-22,274,1763.02,6.434379562043795
SBGL,TXOT,2023-02-22,59,266.93,4.524237288135593
SBRJ,TXOT,2023-02-22,160,1014.92,6.343249999999999
SBKP,TXOT,2023-02-22,181,469.37,2.593204419889503
SBCT,TXOT,2023-02-22,63,174.29,2.7665079365079364
SBSV,TXOT,2023-02-22,73,357.62,4.898904109589041
SBGR,TXOT,2023-02-23,273,1437.6,5.265934065934066
SBSP,TXOT,2023-02-23,228,979.49,4.2960087719298246
SBRJ,TXOT,2023-02-23,158,878.24,5.558481012658228
SBPA,TXOT,2023-02-23,71,191.69,2.6998591549295776
SBSV,TXOT,2023-02-23,77,301.13,3.910779220779221
SBCF,TXOT,2023-02-23,119,327.72,2.753949579831933
SBBR,TXOT,2023-02-23,124,427.5,3.4475806451612905
SBGL,TXOT,2023-02-23,42,92.39,2.1997619047619046
SBCT,TXOT,2023-02-23,65,215.9,3.3215384615384616
SBKP,TXOT,2023-02-23,180,469.01,2.605611111111111
SBCF,TXOT,2023-02-24,132,363.54,2.7540909090909094
SBBR,TXOT,2023-02-24,136,558.3,4.105147058823529
SBGR,TXOT,2023-02-24,280,1447.03,5.167964285714286
SBSP,TXOT,2023-02-24,242,1153.1299999999999,4.765
SBPA,TXOT,2023-02-24,76,153.22,2.0160526315789475
SBRJ,TXOT,2023-02-24,162,919.74,5.677407407407408
SBGL,TXOT,2023-02-24,46,116.11,2.5241304347826086
SBCT,TXOT,2023-02-24,65,163.12,2.5095384615384617
SBKP,TXOT,2023-02-24,175,538.6,3.077714285714286
SBSV,TXOT,2023-02-24,68,178.74,2.6285294117647062
SBGR,TXOT,2023-02-25,259,1619.22,6.251814671814672
SBBR,TXOT,2023-02-25,123,463.88,3.7713821138211383
SBCF,TXOT,2023-02-25,120,311.98,2.5998333333333337
SBPA,TXOT,2023-02-25,60,154.34,2.5723333333333334
SBSP,TXOT,2023-02-25,199,956.3,4.805527638190955
SBGL,TXOT,2023-02-25,46,107.92,2.3460869565217393
SBCT,TXOT,2023-02-25,48,101.84,2.1216666666666666
SBRJ,TXOT,2023-02-25,122,441.74,3.6208196721311476
SBKP,TXOT,2023-02-25,143,418.46,2.926293706293706
SBSV,TXOT,2023-02-25,65,193.68,2.9796923076923076
SBCF,TXOT,2023-02-26,115,245.15,2.1317391304347826
SBRJ,TXOT,2023-02-26,120,677.1,5.6425
SBPA,TXOT,2023-02-26,69,196.45,2.847101449275362
SBBR,TXOT,2023-02-26,137,541.27,3.950875912408759
SBGR,TXOT,2023-02-26,250,1611.89,6.44756
SBKP,TXOT,2023-02-26,167,316.03,1.892395209580838
SBGL,TXOT,2023-02-26,40,140.47,3.51175
SBSP,TXOT,2023-02-26,202,1420.61,7.032722772277228
SBCT,TXOT,2023-02-26,55,107.11,1.9474545454545455
SBSV,TXOT,2023-02-26,67,323.37,4.826417910447761
SBSP,TXOT,2023-02-27,272,1767.72,6.498970588235294
SBGL,TXOT,2023-02-27,54,294.08,5.445925925925926
SBRJ,TXOT,2023-02-27,170,876.9,5.158235294117647
SBCF,TXOT,2023-02-27,145,632.23,4.360206896551724
SBBR,TXOT,2023-02-27,157,661.43,4.212929936305732
SBGR,TXOT,2023-02-27,291,1390.24,4.77745704467354
SBPA,TXOT,2023-02-27,84,239.49,2.8510714285714287
SBCT,TXOT,2023-02-27,75,184.6,2.461333333333333
SBKP,TXOT,2023-02-27,179,468.85,2.61927374301676
SBSV,TXOT,2023-02-27,67,191.88,2.8638805970149255
SBCF,TXOT,2023-02-28,144,363.93,2.5272916666666667
SBCT,TXOT,2023-02-28,82,197.81,2.4123170731707315
SBSP,TXOT,2023-02-28,266,1488.5,5.595864661654136
SBGR,TXOT,2023-02-28,300,2170.65,7.2355
SBPA,TXOT,2023-02-28,79,260.16,3.293164556962026
SBBR,TXOT,2023-02-28,164,834.01,5.085426829268292
SBRJ,TXOT,2023-02-28,165,1087.77,6.592545454545454
SBGL,TXOT,2023-02-28,57,220.58,3.869824561403509
SBKP,TXOT,2023-02-28,186,639.77,3.4396236559139783
SBSV,TXOT,2023-02-28,70,242.60999999999999,3.4658571428571427
SBPA,TXOT,2023-03-01,170,480.78,2.828117647058823
SBGL,TXOT,2023-03-01,108,542.92,5.0270370370370365
SBBR,TXOT,2023-03-01,310,1456.42,4.698129032258064
SBGR,TXOT,2023-03-01,582,3246.14,5.577560137457044
SBCF,TXOT,2023-03-01,276,927.3,3.359782608695652
SBSP,TXOT,2023-03-01,524,3571.7,6.816221374045801
SBKP,TXOT,2023-03-01,372,952.46,2.5603763440860217
SBRJ,TXOT,2023-03-01,330,1365.52,4.137939393939394
SBCT,TXOT,2023-03-01,140,242.46,1.731857142857143
SBSV,TXOT,2023-03-01,136,503.78,3.704264705882353
SBSP,TXOT,2023-03-02,532,4777.96,8.981127819548872
SBCF,TXOT,2023-03-02,282,847.98,3.007021276595745
SBGR,TXOT,2023-03-02,606,3326.62,5.489471947194719
SBBR,TXOT,2023-03-02,324,1636.16,5.0498765432098764
SBPA,TXOT,2023-03-02,174,447.48,2.5717241379310347
SBRJ,TXOT,2023-03-02,344,1576.12,4.581744186046511
SBGL,TXOT,2023-03-02,102,344.4,3.376470588235294
SBCT,TXOT,2023-03-02,144,367.38,2.55125
SBKP,TXOT,2023-03-02,368,1211.46,3.2920108695652175
SBSV,TXOT,2023-03-02,148,529.98,3.5809459459459463
SBRJ,TXOT,2023-03-03,338,1848.38,5.468579881656805
SBGR,TXOT,2023-03-03,618,2622.5,4.243527508090615
SBBR,TXOT,2023-03-03,328,1686.7,5.142378048780488
SBGL,TXOT,2023-03-03,102,362.3,3.5519607843137257
SBCF,TXOT,2023-03-03,280,653.3,2.3332142857142855
SBKP,TXOT,2023-03-03,380,1010.1,2.658157894736842
SBSP,TXOT,2023-03-03,526,3604.7,6.853041825095056
SBCT,TXOT,2023-03-03,158,405.44,2.5660759493670886
SBPA,TXOT,2023-03-03,172,604.14,3.5124418604651164
SBSV,TXOT,2023-03-03,148,498.18,3.3660810810810813
SBGR,TXOT,2023-03-04,558,3068.56,5.49921146953405
SBSP,TXOT,2023-03-04,386,1780.12,4.611709844559585
SBRJ,TXOT,2023-03-04,246,1000.66,4.067723577235772
SBPA,TXOT,2023-03-04,122,291.86,2.3922950819672133
SBBR,TXOT,2023-03-04,274,1010.04,3.6862773722627735
SBCF,TXOT,2023-03-04,224,464.34,2.0729464285714285
SBKP,TXOT,2023-03-04,272,712.54,2.6196323529411765
SBCT,TXOT,2023-03-04,102,198.06,1.941764705882353
SBGL,TXOT,2023-03-04,88,235.8,2.6795454545454547
SBSV,TXOT,2023-03-04,110,264.71999999999997,2.406545454545454
SBGL,TXOT,2023-03-05,78,165.46,2.1212820512820514
SBCF,TXOT,2023-03-05,224,677.28,3.0235714285714286
SBKP,TXOT,2023-03-05,320,795.9,2.4871875
SBRJ,TXOT,2023-03-05,244,1289.4,5.284426229508197
SBCT,TXOT,2023-03-05,120,254.76,2.1229999999999998
SBPA,TXOT,2023-03-05,132,296.42,2.2456060606060606
SBGR,TXOT,2023-03-05,506,3823.3,7.555928853754941
SBBR,TXOT,2023-03-05,242,903.22,3.732314049586777
SBSP,TXOT,2023-03-05,410,2387.14,5.822292682926829
SBSV,TXOT,2023-03-05,124,429.98,3.4675806451612905
SBCF,TXOT,2023-03-06,276,841.46,3.0487681159420292
SBRJ,TXOT,2023-03-06,344,1841.1,5.35203488372093
SBGR,TXOT,2023-03-06,590,3500.8,5.933559322033899
SBBR,TXOT,2023-03-06,304,1460,4.802631578947368
SBPA,TXOT,2023-03-06,164,477.7,2.9128048780487803
SBSP,TXOT,2023-03-06,530,4389.76,8.28256603773585
SBCT,TXOT,2023-03-06,150,342.14,2.280933333333333
SBGL,TXOT,2023-03-06,108,360.24,3.3355555555555556
SBKP,TXOT,2023-03-06,362,1332.78,3.6817127071823204
SBSV,TXOT,2023-03-06,142,497.04,3.500281690140845
SBGR,TXOT,2023-03-07,608,2622.2599999999998,4.312927631578947
SBCF,TXOT,2023-03-07,272,673.66,2.476691176470588
SBPA,TXOT,2023-03-07,166,529.38,3.189036144578313
SBSP,TXOT,2023-03-07,534,4187.58,7.8419101123595505
SBRJ,TXOT,2023-03-07,344,1690.24,4.913488372093023
SBBR,TXOT,2023-03-07,316,1259.92,3.987088607594937
SBCT,TXOT,2023-03-07,154,392.5,2.5487012987012987
SBGL,TXOT,2023-03-07,90,253.26000000000002,2.814
SBKP,TXOT,2023-03-07,356,973.24,2.7338202247191012
SBSV,TXOT,2023-03-07,126,304.86,2.4195238095238096
SBSP,TXOT,2023-03-08,504,6004.46,11.913611111111111
SBGR,TXOT,2023-03-08,572,1969.46,3.443111888111888
SBCT,TXOT,2023-03-08,146,280.32,1.92
SBCF,TXOT,2023-03-08,252,408.56,1.6212698412698412
SBRJ,TXOT,2023-03-08,326,1306.08,4.006380368098159
SBKP,TXOT,2023-03-08,388,1137.26,2.931082474226804
SBBR,TXOT,2023-03-08,272,1232.94,4.532867647058824
SBSV,TXOT,2023-03-08,132,494.48,3.746060606060606
SBGL,TXOT,2023-03-08,90,363.34,4.037111111111111
SBPA,TXOT,2023-03-08,170,444.02,2.6118823529411763
SBRJ,TXOT,2023-03-09,338,1676.5,4.960059171597633
SBSP,TXOT,2023-03-09,532,6370.8,11.975187969924812
SBBR,TXOT,2023-03-09,314,1391.24,4.430700636942675
SBCF,TXOT,2023-03-09,256,679.54,2.654453125
SBGR,TXOT,2023-03-09,610,3203.88,5.252262295081968
SBKP,TXOT,2023-03-09,368,1518.84,4.127282608695652
SBPA,TXOT,2023-03-09,164,555.3,3.3859756097560973
SBCT,TXOT,2023-03-09,146,418.12,2.8638356164383563
SBGL,TXOT,2023-03-09,102,392.7,3.85
SBSV,TXOT,2023-03-09,146,463.2,3.1726027397260275
SBCF,TXOT,2023-03-10,282,924.96,3.2800000000000002
SBCT,TXOT,2023-03-10,158,504.52,3.1931645569620253
SBBR,TXOT,2023-03-10,320,1253.58,3.9174374999999997
SBRJ,TXOT,2023-03-10,326,1998.74,6.1311042944785274
SBGR,TXOT,2023-03-10,632,3149.5,4.983386075949367
SBSP,TXOT,2023-03-10,500,5040.76,10.081520000000001
SBPA,TXOT,2023-03-10,164,619.34,3.7764634146341467
SBKP,TXOT,2023-03-10,374,1000.92,2.6762566844919786
SBGL,TXOT,2023-03-10,102,329.82,3.2335294117647058
SBSV,TXOT,2023-03-10,142,618.84,4.3580281690140845
SBRJ,TXOT,2023-03-11,254,1106.28,4.355433070866142
SBSV,TXOT,2023-03-11,108,346.7,3.210185185185185
SBGR,TXOT,2023-03-11,552,2071.68,3.7530434782608695
SBCF,TXOT,2023-03-11,234,580.54,2.480940170940171
SBBR,TXOT,2023-03-11,274,956.92,3.4924087591240873
SBPA,TXOT,2023-03-11,132,238.28,1.8051515151515152
SBSP,TXOT,2023-03-11,406,2564.54,6.316600985221675
SBKP,TXOT,2023-03-11,272,704.7,2.5908088235294118
SBCT,TXOT,2023-03-11,108,278.02,2.574259259259259
SBGL,TXOT,2023-03-11,90,227.16,2.524
SBCF,TXOT,2023-03-12,226,870.9399999999999,3.853716814159292
SBRJ,TXOT,2023-03-12,246,1227.8,4.991056910569106
SBGR,TXOT,2023-03-12,506,1810.64,3.5783399209486166
SBKP,TXOT,2023-03-12,324,865.14,2.670185185185185
SBBR,TXOT,2023-03-12,246,937.18,3.8096747967479674
SBPA,TXOT,2023-03-12,136,328.34000000000003,2.414264705882353
SBGL,TXOT,2023-03-12,76,203.96,2.683684210526316
SBSP,TXOT,2023-03-12,408,2270.38,5.564656862745099
SBCT,TXOT,2023-03-12,116,258.7,2.2301724137931034
SBSV,TXOT,2023-03-12,124,397,3.2016129032258065
SBRJ,TXOT,2023-03-13,332,1846.76,5.562530120481927
SBCF,TXOT,2023-03-13,288,1064.44,3.695972222222222
SBSV,TXOT,2023-03-13,144,487.62,3.38625
SBGR,TXOT,2023-03-13,600,2561.04,4.2684
SBBR,TXOT,2023-03-13,306,1143.22,3.736013071895425
SBSP,TXOT,2023-03-13,512,3611.88,7.054453125
SBPA,TXOT,2023-03-13,166,509.26,3.0678313253012046
SBCT,TXOT,2023-03-13,154,435.3,2.8266233766233766
SBGL,TXOT,2023-03-13,100,470.88,4.7088
SBKP,TXOT,2023-03-13,372,1623.5,4.364247311827957
SBCF,TXOT,2023-03-14,278,623.32,2.2421582733812953
