ICAO,DATE,PHASE,MVTS,TXXT,ADD_TIME,AVG_ADD_TIME
LPPT,2021-10-13,TXIT,179,1153.916666666666,266.99999999999994,1.4916201117318433
LPPT,2021-10-13,TXOT,190,2024.7000000000007,-70.20999999999998,-0.3695263157894736
LPPT,2021-10-14,TXIT,200,1134.733333333333,200.4500000000001,1.0022500000000005
LPPT,2021-10-14,TXOT,204,2268.3833333333323,-22.60000000000003,-0.11078431372549034
LPPT,2021-10-15,TXIT,254,1533.9499999999998,311.38,1.2259055118110236
LPPT,2021-10-15,TXOT,255,2982.4666666666676,176.68999999999994,0.6929019607843135
LPPT,2021-10-16,TXIT,236,1431.4166666666679,268.86666666666656,1.1392655367231634
LPPT,2021-10-16,TXOT,239,2600.5333333333324,-9.943333333333321,-0.04160390516039046
LPPT,2021-10-17,TXIT,262,1460.1833333333343,331.8166666666664,1.2664758269720091
LPPT,2021-10-17,TXOT,261,3389.1499999999996,127.12666666666675,0.48707535121328255
LPPT,2021-10-18,TXIT,240,1436.3333333333344,315.8833333333332,1.316180555555555
LPPT,2021-10-18,TXOT,219,2758.8999999999987,247.18999999999997,1.1287214611872145
LPPT,2021-10-19,TXIT,152,831.0499999999997,137.90999999999997,0.9073026315789472
LPPT,2021-10-19,TXOT,149,1552.7166666666658,-217.43666666666675,-1.45930648769575
LPPT,2021-10-20,TXIT,183,1063.1166666666668,230.4866666666666,1.2594899817850633
LPPT,2021-10-20,TXOT,199,2167.783333333334,-198.5433333333334,-0.9977051926298162
LPPT,2021-10-21,TXIT,201,1242.95,247.66666666666677,1.2321724709784416
LPPT,2021-10-21,TXOT,205,2159.3833333333337,-64.44666666666667,-0.31437398373983744
LPPT,2021-10-22,TXIT,256,1569.133333333333,300.2100000000001,1.1726953125000004
LPPT,2021-10-22,TXOT,261,2949.7000000000003,104.15999999999998,0.39908045977011486
LPPT,2021-10-23,TXIT,239,1422.383333333333,246.93333333333322,1.0331938633193858
LPPT,2021-10-23,TXOT,243,2646.833333333332,-7.76666666666671,-0.03196159122085066
LPPT,2021-10-24,TXIT,259,1586.8000000000015,307.3433333333333,1.1866537966537964
LPPT,2021-10-24,TXOT,255,2869.649999999999,99.35666666666663,0.3896339869281044
LPPT,2021-10-25,TXIT,246,1530.8166666666664,304.63,1.2383333333333333
LPPT,2021-10-25,TXOT,230,2428.383333333333,-59.80000000000004,-0.2600000000000002
LPPT,2021-10-26,TXIT,158,937.8,145.77333333333326,0.9226160337552738
LPPT,2021-10-26,TXOT,151,1495.9333333333343,-122.51666666666671,-0.8113686534216338
LPPT,2021-10-27,TXIT,185,1352.5833333333335,418.9700000000001,2.2647027027027034
LPPT,2021-10-27,TXOT,198,2121.1000000000004,-37.88333333333339,-0.19132996632996663
LPPT,2021-10-28,TXIT,214,1331.516666666667,366.7400000000001,1.71373831775701
LPPT,2021-10-28,TXOT,217,2680.799999999999,90.21333333333325,0.41572964669738827
LPPT,2021-10-29,TXIT,253,1407.7166666666662,331.58000000000015,1.3105928853754947
LPPT,2021-10-29,TXOT,260,3614.516666666667,318.8366666666667,1.2262948717948718
LPPT,2021-10-30,TXIT,243,1294.5000000000005,258.65666666666675,1.06443072702332
LPPT,2021-10-30,TXOT,241,3376.25,350.76666666666677,1.4554633471645924
LPPT,2021-10-31,TXIT,251,1490.150000000001,426.7666666666667,1.7002656042496682
LPPT,2021-10-31,TXOT,257,3583.866666666666,334.4666666666669,1.301426718547342
LPPT,2021-11-01,TXIT,260,1615.5500000000009,330.1333333333334,1.26974358974359
LPPT,2021-11-01,TXOT,242,2843.0000000000014,188.07000000000002,0.7771487603305786
LPPT,2021-11-02,TXIT,197,1142.533333333333,288.3799999999999,1.463857868020304
LPPT,2021-11-02,TXOT,186,2288.833333333334,-17.006666666666746,-0.09143369175627283
LPPT,2021-11-03,TXIT,195,1288.3999999999999,322.1600000000001,1.6521025641025646
LPPT,2021-11-03,TXOT,214,2441.583333333332,113.55999999999999,0.5306542056074766
LPPT,2021-11-04,TXIT,225,1451.4999999999993,340.29333333333324,1.5124148148148144
LPPT,2021-11-04,TXOT,227,2679.2833333333324,164.89999999999986,0.7264317180616734
LPPT,2021-11-05,TXIT,257,1908.5333333333335,631.3700000000007,2.4566926070038937
LPPT,2021-11-05,TXOT,262,3118.0833333333326,257.53999999999996,0.9829770992366411
LPPT,2021-11-06,TXIT,250,1502.633333333333,268.30666666666656,1.0732266666666663
LPPT,2021-11-06,TXOT,250,3128.7000000000007,350.0566666666668,1.4002266666666672
LPPT,2021-11-07,TXIT,269,1739.4666666666667,407.68666666666684,1.5155638166047094
LPPT,2021-11-07,TXOT,270,3130.0833333333335,178.3866666666666,0.6606913580246911
LPPT,2021-11-08,TXIT,255,1675.1166666666682,404.29666666666674,1.5854771241830068
LPPT,2021-11-08,TXOT,243,2750.116666666668,112.87666666666667,0.46451303155006857
LPPT,2021-11-09,TXIT,207,1316.7666666666664,299.99666666666656,1.4492592592592588
LPPT,2021-11-09,TXOT,200,2201.2166666666662,6.206666666666633,0.031033333333333166
LPPT,2021-11-10,TXIT,200,1259.483333333333,278.2733333333334,1.391366666666667
LPPT,2021-11-10,TXOT,215,2310.5333333333338,-37.22000000000002,-0.17311627906976754
LPPT,2021-11-11,TXIT,249,1588.5500000000002,351.6466666666666,1.4122356091030788
LPPT,2021-11-11,TXOT,244,3014.983333333334,327.7633333333335,1.3432923497267766
LPPT,2021-11-12,TXIT,263,1735.2833333333324,426.05333333333334,1.6199746514575413
LPPT,2021-11-12,TXOT,271,3174.0833333333308,198.33333333333331,0.7318573185731857
LPPT,2021-11-13,TXIT,243,1476.5166666666669,275.77333333333326,1.1348696844993138
LPPT,2021-11-13,TXOT,245,2809.833333333333,105.58666666666676,0.4309659863945582
LPPT,2021-11-14,TXIT,271,1717.8166666666664,374.5733333333332,1.3821894218942186
LPPT,2021-11-14,TXOT,272,3185.5333333333338,191.6799999999999,0.7047058823529407
LPPT,2021-11-15,TXIT,256,1524.7500000000007,260.70333333333343,1.0183723958333337
LPPT,2021-11-15,TXOT,247,2749.699999999999,54.276666666666635,0.21974358974358962
LPPT,2021-11-16,TXIT,202,1274.8499999999997,280.2433333333332,1.3873432343234318
LPPT,2021-11-16,TXOT,193,2067.0666666666657,-47.17333333333335,-0.24442141623488783
LPPT,2021-11-17,TXIT,198,1180.4833333333333,207.83,1.0496464646464647
LPPT,2021-11-17,TXOT,212,2384.6500000000005,44.103333333333296,0.20803459119496837
LPPT,2021-11-18,TXIT,233,1446.016666666667,297.31,1.2760085836909871
LPPT,2021-11-18,TXOT,232,2920.2499999999995,362.39666666666653,1.5620545977011489
LPPT,2021-11-19,TXIT,270,1729.9833333333338,390.60333333333324,1.4466790123456787
LPPT,2021-11-19,TXOT,266,3272.5833333333317,386.7199999999999,1.453834586466165
LPPT,2021-11-20,TXIT,238,1410.1500000000003,242.42666666666668,1.0185994397759104
LPPT,2021-11-20,TXOT,244,2810.116666666667,124.4166666666667,0.5099043715846996
LPPT,2021-11-21,TXIT,261,1555.1333333333325,259.82,0.9954789272030651
LPPT,2021-11-21,TXOT,262,2986.0000000000023,126.84333333333329,0.4841348600508904
LPPT,2021-11-22,TXIT,244,1446.4499999999991,226.59666666666655,0.9286748633879777
LPPT,2021-11-22,TXOT,238,2812.683333333333,237.5799999999998,0.9982352941176462
LPPT,2021-11-23,TXIT,201,1152.4166666666665,172.46666666666667,0.8580431177446103
LPPT,2021-11-23,TXOT,192,2065.399999999999,-36.03333333333334,-0.18767361111111114
LPPT,2021-11-24,TXIT,193,1196.5666666666673,240.78666666666655,1.2475993091537128
LPPT,2021-11-24,TXOT,204,2339.583333333334,99.39999999999999,0.48725490196078425
LPPT,2021-11-25,TXIT,237,1484.8500000000008,320.4399999999997,1.352067510548522
LPPT,2021-11-25,TXOT,237,2686.799999999999,78.53999999999992,0.3313924050632908
LPPT,2021-11-26,TXIT,262,1664.883333333333,362.89999999999986,1.3851145038167934
LPPT,2021-11-26,TXOT,267,3075.8833333333314,160.87666666666658,0.6025343320848936
LPPT,2021-11-27,TXIT,245,1501.8999999999999,299.42000000000013,1.2221224489795923
LPPT,2021-11-27,TXOT,242,2880.2166666666667,212.5700000000002,0.8783884297520669
LPPT,2021-11-28,TXIT,254,1631.8499999999992,358.73333333333295,1.412335958005248
LPPT,2021-11-28,TXOT,260,3000.4666666666662,152.40666666666664,0.5861794871794871
LPPT,2021-11-29,TXIT,248,1445.6499999999999,216.14999999999995,0.8715725806451611
LPPT,2021-11-29,TXOT,237,2705.9666666666685,139.42666666666668,0.5882981715893109
LPPT,2021-11-30,TXIT,191,1138.0166666666667,191.50333333333336,1.0026352530541014
LPPT,2021-11-30,TXOT,181,1885.7333333333331,-82.77000000000001,-0.4572928176795581
LPPT,2021-12-01,TXIT,182,1047.233333333333,190.00333333333333,1.0439743589743589
LPPT,2021-12-01,TXOT,200,2261.9666666666667,-23.92666666666667,-0.11963333333333334
LPPT,2021-12-02,TXIT,213,1266.7499999999998,217.30333333333346,1.0202034428794997
LPPT,2021-12-02,TXOT,209,2307.433333333333,23.14666666666667,0.11074960127591707
LPPT,2021-12-03,TXIT,252,1490.3833333333328,248.16333333333344,0.9847751322751327
LPPT,2021-12-03,TXOT,259,2984.699999999997,163.66333333333327,0.6319047619047616
LPPT,2021-12-04,TXIT,231,1284.233333333334,198.50333333333333,0.8593217893217893
LPPT,2021-12-04,TXOT,229,2798.6833333333348,98.42000000000002,0.4297816593886464
LPPT,2021-12-05,TXIT,242,1408.5166666666667,222.22333333333327,0.9182782369146003
LPPT,2021-12-05,TXOT,239,2730.1999999999994,88.78999999999996,0.3715062761506275
LPPT,2021-12-06,TXIT,238,1311.4833333333327,187.3233333333333,0.7870728291316526
LPPT,2021-12-06,TXOT,231,2696.8166666666657,87.79999999999988,0.3800865800865796
LPPT,2021-12-07,TXIT,192,1005.7666666666665,167.00666666666672,0.8698263888888892
LPPT,2021-12-07,TXOT,184,2176.0166666666664,-101.88333333333334,-0.5537137681159421
LPPT,2021-12-08,TXIT,195,1139.7000000000005,171.92999999999992,0.8816923076923073
LPPT,2021-12-08,TXOT,215,2420.5000000000014,84.82000000000001,0.3945116279069768
LPPT,2021-12-09,TXIT,217,1228.6166666666666,149.68666666666664,0.6898003072196619
LPPT,2021-12-09,TXOT,210,2275.6166666666672,-11.49333333333336,-0.05473015873015886
LPPT,2021-12-10,TXIT,248,1481.4000000000008,240.64,0.9703225806451612
LPPT,2021-12-10,TXOT,254,2779.983333333332,25.0266666666666,0.09853018372703386
LPPT,2021-12-11,TXIT,232,1360.5833333333335,218.1799999999999,0.9404310344827581
LPPT,2021-12-11,TXOT,233,2720.6666666666692,165.94999999999996,0.7122317596566522
LPPT,2021-12-12,TXIT,241,1439.5333333333328,257.5166666666666,1.0685338865836789
LPPT,2021-12-12,TXOT,241,2793.783333333333,131.78000000000006,0.5468049792531122
LPPT,2021-12-13,TXIT,240,1463.566666666666,266.2833333333333,1.1095138888888887
LPPT,2021-12-13,TXOT,232,2517.366666666666,14.60666666666665,0.06295977011494246
LPPT,2021-12-14,TXIT,197,1150.616666666666,167.08333333333331,0.8481387478849407
LPPT,2021-12-14,TXOT,191,1990.3666666666668,-70.92333333333335,-0.3713263525305411
LPPT,2021-12-15,TXIT,200,1181.6500000000003,185.96666666666687,0.9298333333333343
LPPT,2021-12-15,TXOT,216,2203.6333333333337,-143.86,-0.6660185185185186
LPPT,2021-12-16,TXIT,239,1409.0499999999997,229.33999999999978,0.959581589958158
LPPT,2021-12-16,TXOT,230,2536.016666666667,26.606666666666648,0.11568115942028977
LPPT,2021-12-17,TXIT,268,1648.7499999999995,315.6666666666667,1.177860696517413
LPPT,2021-12-17,TXOT,275,3196.75,191.79666666666668,0.6974424242424243
LPPT,2021-12-18,TXIT,263,1547.766666666667,245.3833333333334,0.9330164765525986
LPPT,2021-12-18,TXOT,262,3097.249999999999,228.66333333333324,0.8727608142493635
LPPT,2021-12-19,TXIT,263,1637.266666666666,351.35666666666685,1.3359569074778208
LPPT,2021-12-19,TXOT,270,3216.4499999999985,219.04666666666654,0.8112839506172834
LPPT,2021-12-20,TXIT,268,1589.7999999999995,453.0566666666666,1.690509950248756
LPPT,2021-12-20,TXOT,253,3577.7666666666655,388.2433333333332,1.5345586297760208
LPPT,2021-12-21,TXIT,225,1267.5166666666669,317.4099999999999,1.4107111111111108
LPPT,2021-12-21,TXOT,216,2723.7999999999993,14.843333333333293,0.06871913580246895
LPPT,2021-12-22,TXIT,234,1483.7333333333327,484.01333333333383,2.0684330484330506
LPPT,2021-12-22,TXOT,251,3673.6333333333323,581.3966666666662,2.3163213811420964
LPPT,2021-12-23,TXIT,244,1237.9166666666672,206.36999999999995,0.8457786885245899
LPPT,2021-12-23,TXOT,241,3139.7166666666653,114.61999999999989,0.4756016597510369
LPPT,2021-12-24,TXIT,229,1264.4166666666663,291.50999999999976,1.2729694323144094
LPPT,2021-12-24,TXOT,226,3098.016666666669,248.35999999999996,1.098938053097345
LPPT,2021-12-25,TXIT,182,1015.8166666666665,200.69666666666652,1.1027289377289369
LPPT,2021-12-25,TXOT,182,2205.183333333333,41.736666666666636,0.22932234432234416
LPPT,2021-12-26,TXIT,246,1393.3166666666668,339.4399999999998,1.3798373983739831
LPPT,2021-12-26,TXOT,249,3305.833333333332,164.64333333333335,0.6612182061579652
LPPT,2021-12-27,TXIT,266,1606.9166666666674,421.8933333333332,1.5860651629072677
LPPT,2021-12-27,TXOT,251,3248.3833333333337,87.45666666666662,0.34843293492695865
LPPT,2021-12-28,TXIT,223,1294.2666666666667,355.74,1.5952466367713005
LPPT,2021-12-28,TXOT,214,2608.116666666668,-79.46333333333332,-0.37132398753894075
LPPT,2021-12-29,TXIT,234,1309.9833333333324,283.6033333333333,1.2119800569800567
LPPT,2021-12-29,TXOT,256,3381.4833333333345,181.66666666666683,0.7096354166666673
LPPT,2021-12-30,TXIT,242,1358.866666666666,280.0733333333333,1.15732782369146
LPPT,2021-12-30,TXOT,243,3052.9666666666662,78.92333333333337,0.32478737997256535
LPPT,2021-12-31,TXIT,239,1451.8499999999995,254.41000000000008,1.0644769874476991
LPPT,2021-12-31,TXOT,234,2758.6666666666656,232.57999999999998,0.9939316239316238
LPPT,2022-01-01,TXIT,220,1234.1166666666668,223.4766666666666,1.01580303030303
LPPT,2022-01-01,TXOT,230,2663.3500000000004,-2.0833333333333304,-0.00905797101449274
LPPT,2022-01-02,TXIT,257,1839.6666666666656,560.7566666666667,2.1819325551232165
LPPT,2022-01-02,TXOT,260,3801.983333333331,948.6199999999997,3.64853846153846
LPPT,2022-01-03,TXIT,271,2807.2666666666673,1543.3766666666663,5.69511685116851
LPPT,2022-01-03,TXOT,257,3943.4833333333327,932.8466666666669,3.6297535667963694
LPPT,2022-01-04,TXIT,217,1280.816666666666,242.8633333333332,1.1191858678955446
LPPT,2022-01-04,TXOT,210,2343.250000000001,-40.64666666666672,-0.19355555555555581
LPPT,2022-01-05,TXIT,196,1119.4499999999996,271.2366666666665,1.3838605442176863
LPPT,2022-01-05,TXOT,213,2649.2999999999997,60.023333333333355,0.2817996870109547
LPPT,2022-01-06,TXIT,209,1191.7999999999995,159.5,0.7631578947368421
LPPT,2022-01-06,TXOT,209,2270.2833333333333,6.38666666666666,0.03055821371610842
LPPT,2022-01-07,TXIT,245,1558.7666666666664,339.11,1.3841224489795918
LPPT,2022-01-07,TXOT,246,2834.233333333332,158.29333333333332,0.6434688346883468
LPPT,2022-01-08,TXIT,242,1443.2833333333333,247.10666666666668,1.0211019283746556
LPPT,2022-01-08,TXOT,238,2757.066666666666,169.92333333333312,0.7139635854341728
LPPT,2022-01-09,TXIT,243,1509.7999999999997,310.0400000000001,1.2758847736625518
LPPT,2022-01-09,TXOT,249,2736.3333333333344,23.793333333333315,0.09555555555555548
LPPT,2022-01-10,TXIT,218,1292.9500000000003,217.62000000000003,0.9982568807339451
LPPT,2022-01-10,TXOT,208,2229.7000000000003,-29.070000000000014,-0.13975961538461545
LPPT,2022-01-11,TXIT,157,888.3333333333331,132.68333333333334,0.8451167728237792
LPPT,2022-01-11,TXOT,142,1534.8833333333332,-20.453333333333294,-0.14403755868544574
LPPT,2022-01-12,TXIT,152,989.0500000000003,250.49333333333328,1.6479824561403504
LPPT,2022-01-12,TXOT,173,1839.1166666666668,-68.53000000000009,-0.3961271676300583
LPPT,2022-01-13,TXIT,175,963.5666666666664,114.17333333333336,0.6524190476190478
LPPT,2022-01-13,TXOT,161,1636.5833333333321,-108.27333333333333,-0.6725051759834368
LPPT,2022-01-14,TXIT,213,1243.6833333333338,188.34,0.884225352112676
LPPT,2022-01-14,TXOT,230,2478.116666666668,-25.936666666666632,-0.11276811594202883
LPPT,2022-01-15,TXIT,203,1137.1333333333325,149.1366666666666,0.7346633825944168
LPPT,2022-01-15,TXOT,197,2093.266666666667,-69.90666666666675,-0.3548561759729277
LPPT,2022-01-16,TXIT,215,1279.433333333333,225.98000000000002,1.0510697674418605
LPPT,2022-01-16,TXOT,217,2429.5666666666666,59.85333333333339,0.2758218125960064
LPPT,2022-01-17,TXIT,223,1299.5499999999993,200.20333333333335,0.8977727952167415
LPPT,2022-01-17,TXOT,208,2291.0499999999984,23.65999999999994,0.11374999999999971
LPPT,2022-01-18,TXIT,147,838.1833333333333,127.2233333333333,0.8654648526077096
LPPT,2022-01-18,TXOT,135,1344.6166666666666,-152.6200000000001,-1.1305185185185191
LPPT,2022-01-19,TXIT,144,829.2333333333335,125.41333333333331,0.8709259259259258
LPPT,2022-01-19,TXOT,172,1787.9,-97.40666666666665,-0.5663178294573643
LPPT,2022-01-20,TXIT,175,1021.0500000000002,164.88999999999993,0.942228571428571
LPPT,2022-01-20,TXOT,156,1710.85,0.036666666666674175,2.3504273504278318e-4
LPPT,2022-01-21,TXIT,212,1289.7333333333333,230.44333333333324,1.0869968553459115
LPPT,2022-01-21,TXOT,224,2517.3333333333335,83.98333333333333,0.37492559523809527
LPPT,2022-01-22,TXIT,191,1072.466666666666,142.3966666666666,0.7455322862129141
LPPT,2022-01-22,TXOT,185,1989.8333333333337,-45.35666666666666,-0.24517117117117115
LPPT,2022-01-23,TXIT,201,1241.6500000000005,247.60999999999981,1.2318905472636807
LPPT,2022-01-23,TXOT,210,2323.3,39.506666666666675,0.18812698412698417
LPPT,2022-01-24,TXIT,223,1331.2000000000003,225.2033333333334,1.0098804185351273
LPPT,2022-01-24,TXOT,209,2302.083333333333,26.35000000000003,0.1260765550239236
LPPT,2022-01-25,TXIT,147,856.9333333333336,148.77,1.0120408163265306
LPPT,2022-01-25,TXOT,141,1472.0500000000002,-78.62666666666668,-0.5576359338061466
LPPT,2022-01-26,TXIT,150,952.6999999999995,223.34000000000003,1.4889333333333334
LPPT,2022-01-26,TXOT,170,1909.9166666666674,24.493333333333318,0.14407843137254894
LPPT,2022-01-27,TXIT,171,981.666666666667,159.4333333333333,0.9323586744639375
LPPT,2022-01-27,TXOT,159,1620.7999999999995,-121.46666666666673,-0.7639412997903567
LPPT,2022-01-28,TXIT,218,1296.2499999999998,205.35333333333327,0.9419877675840975
LPPT,2022-01-28,TXOT,229,2487.633333333333,29.16000000000001,0.12733624454148476
LPPT,2022-01-29,TXIT,190,1106.0666666666664,177.22,0.9327368421052632
LPPT,2022-01-29,TXOT,193,2164.5666666666657,36.96333333333327,0.19151986183074232
LPPT,2022-01-30,TXIT,218,1285.9500000000014,214.7199999999999,0.9849541284403666
LPPT,2022-01-30,TXOT,216,2349.9666666666676,-12.299999999999995,-0.05694444444444442
LPPT,2022-01-31,TXIT,216,1281.6666666666665,204.99999999999994,0.9490740740740738
LPPT,2022-01-31,TXOT,200,2156.6333333333346,5.989999999999986,0.02994999999999993
LPPT,2022-02-01,TXIT,154,954.2999999999995,192.9833333333334,1.2531385281385286
LPPT,2022-02-01,TXOT,143,1436.8333333333326,-109.73000000000002,-0.7673426573426575
LPPT,2022-02-02,TXIT,151,1066.7333333333338,300.3299999999999,1.988940397350993
LPPT,2022-02-02,TXOT,174,1893.3999999999996,-13.766666666666591,-0.07911877394635972
LPPT,2022-02-03,TXIT,190,1084.5333333333338,148.15666666666672,0.7797719298245617
LPPT,2022-02-03,TXOT,182,1904.9166666666667,-75.70333333333336,-0.41595238095238113
LPPT,2022-02-04,TXIT,218,1250.749999999999,165.47,0.7590366972477064
LPPT,2022-02-04,TXOT,226,2536.35,87.45999999999998,0.3869911504424778
LPPT,2022-02-05,TXIT,210,1218.0333333333328,177.23333333333326,0.8439682539682536
LPPT,2022-02-05,TXOT,211,2313.7999999999997,17.873333333333335,0.08470774091627173
LPPT,2022-02-06,TXIT,208,1238.9999999999995,201.99333333333342,0.9711217948717953
LPPT,2022-02-06,TXOT,210,2252.466666666665,-17.159999999999997,-0.0817142857142857
LPPT,2022-02-07,TXIT,226,1340.5,209.81333333333336,0.928377581120944
LPPT,2022-02-07,TXOT,205,2065.3500000000013,-110.7933333333333,-0.5404552845528453
LPPT,2022-02-08,TXIT,154,888.3666666666666,121.4633333333333,0.7887229437229435
LPPT,2022-02-08,TXOT,150,1482.5500000000004,-115.71000000000004,-0.7714000000000002
LPPT,2022-02-09,TXIT,157,900.4833333333328,113.39666666666668,0.722271762208068
LPPT,2022-02-09,TXOT,173,1760.3666666666666,-111.3433333333333,-0.6436030828516376
LPPT,2022-02-10,TXIT,210,1216.4,180.80333333333317,0.8609682539682532
LPPT,2022-02-10,TXOT,212,2354.6833333333343,8.419999999999991,0.03971698113207543
LPPT,2022-02-11,TXIT,241,1290.7000000000005,205.01999999999995,0.8507053941908712
LPPT,2022-02-11,TXOT,248,3005.5166666666655,54.69000000000003,0.22052419354838723
LPPT,2022-02-12,TXIT,236,1316.1333333333334,204.67666666666668,0.867274011299435
LPPT,2022-02-12,TXOT,237,2743.7999999999997,64.53666666666663,0.27230661040787607
LPPT,2022-02-13,TXIT,235,1258.2333333333327,255.53666666666666,1.0873900709219857
LPPT,2022-02-13,TXOT,234,2902.983333333334,-8.40666666666667,-0.03592592592592594
LPPT,2022-02-14,TXIT,248,1426.0666666666668,194.76333333333335,0.7853360215053764
LPPT,2022-02-14,TXOT,226,2548.733333333333,115.41,0.5106637168141592
LPPT,2022-02-15,TXIT,166,1000.9833333333333,174.77333333333343,1.0528514056224905
LPPT,2022-02-15,TXOT,164,1630.5166666666669,-126.43000000000006,-0.7709146341463419
LPPT,2022-02-16,TXIT,174,1057,185.90333333333342,1.0684099616858242
LPPT,2022-02-16,TXOT,199,2113.116666666666,-44.03666666666665,-0.221289782244556
LPPT,2022-02-17,TXIT,213,1259.0833333333337,197.37333333333322,0.9266353677621278
LPPT,2022-02-17,TXOT,205,2329.0333333333333,97.16999999999996,0.4739999999999998
LPPT,2022-02-18,TXIT,240,1411.7500000000007,212.31666666666675,0.8846527777777781
LPPT,2022-02-18,TXOT,248,2697.2666666666673,14.10666666666665,0.05688172043010746
LPPT,2022-02-19,TXIT,248,1492.3166666666666,260.2566666666665,1.049422043010752
LPPT,2022-02-19,TXOT,246,2843.3500000000017,147.15333333333325,0.5981842818428181
LPPT,2022-02-20,TXIT,236,1519.533333333333,353.67,1.4986016949152543
LPPT,2022-02-20,TXOT,238,2675.9833333333354,83.69666666666659,0.35166666666666635
LPPT,2022-02-21,TXIT,245,1424.933333333333,200.46666666666667,0.8182312925170068
LPPT,2022-02-21,TXOT,229,2562.616666666667,87.64666666666666,0.3827365356622998
LPPT,2022-02-22,TXIT,186,1141.1833333333334,208.70666666666662,1.1220788530465948
LPPT,2022-02-22,TXOT,172,1772.3833333333323,-77.35333333333334,-0.4497286821705427
LPPT,2022-02-23,TXIT,187,1220.3833333333334,281.1100000000002,1.5032620320855625
LPPT,2022-02-23,TXOT,210,2180.65,-93.19333333333333,-0.44377777777777777
LPPT,2022-02-24,TXIT,225,1328.9166666666667,203.2400000000001,0.9032888888888894
LPPT,2022-02-24,TXOT,233,2589.716666666667,43.41000000000001,0.18630901287553653
LPPT,2022-02-25,TXIT,261,1579.1999999999991,271.4533333333332,1.0400510855683265
LPPT,2022-02-25,TXOT,259,2996.499999999999,182.11999999999992,0.7031660231660228
LPPT,2022-02-26,TXIT,250,1482.1666666666667,245.82666666666657,0.9833066666666663
LPPT,2022-02-26,TXOT,253,2887.366666666668,97.37666666666665,0.3848880105401844
LPPT,2022-02-27,TXIT,246,1436.4833333333324,214.27666666666684,0.8710433604336051
LPPT,2022-02-27,TXOT,249,3026.0166666666655,288.8166666666668,1.159906291834003
LPPT,2022-02-28,TXIT,266,1540.483333333334,254.9299999999998,0.9583834586466158
LPPT,2022-02-28,TXOT,252,2917.683333333332,94.43666666666668,0.37474867724867733
LPPT,2022-03-01,TXIT,201,983.6333333333336,133.91,0.6662189054726368
LPPT,2022-03-01,TXOT,186,2158.783333333334,-182.82000000000005,-0.9829032258064518
LPPT,2022-03-02,TXIT,192,1166.4666666666672,221.66000000000003,1.1544791666666667
LPPT,2022-03-02,TXOT,209,2188.7833333333324,-106.06666666666666,-0.5074960127591707
LPPT,2022-03-03,TXIT,223,1358.3500000000004,267.01000000000016,1.197354260089687
LPPT,2022-03-03,TXOT,224,2737.1000000000013,236.92666666666665,1.0577083333333333
LPPT,2022-03-04,TXIT,259,1604.9500000000007,309.5133333333335,1.1950321750321757
LPPT,2022-03-04,TXOT,271,3385.7499999999986,437.7666666666665,1.6153751537515368
LPPT,2022-03-05,TXIT,255,1454.9333333333336,270.6499999999999,1.0613725490196075
LPPT,2022-03-05,TXOT,250,3175.3999999999987,200.95333333333318,0.8038133333333327
LPPT,2022-03-06,TXIT,257,1585.2833333333335,314.40666666666664,1.2233722438391699
LPPT,2022-03-06,TXOT,262,3129.7333333333345,257.96999999999997,0.9846183206106869
LPPT,2022-03-07,TXIT,262,1542.3,299.9266666666666,1.1447582697201015
LPPT,2022-03-07,TXOT,241,2830.366666666668,84.8666666666667,0.3521438450899033
LPPT,2022-03-08,TXIT,191,1014.9166666666665,209.1799999999999,1.095183246073298
LPPT,2022-03-08,TXOT,179,2206.9333333333334,-47.556666666666715,-0.2656797020484174
LPPT,2022-03-09,TXIT,189,974.6166666666669,178.62666666666664,0.9451146384479716
LPPT,2022-03-09,TXOT,209,2703.5499999999997,55.17666666666666,0.26400318979266346
LPPT,2022-03-10,TXIT,224,1161.7833333333338,225.75666666666675,1.0078422619047622
LPPT,2022-03-10,TXOT,223,2931.8833333333346,118.49666666666657,0.5313751868460385
LPPT,2022-03-11,TXIT,258,1391.1666666666663,310.9066666666667,1.2050645994832043
LPPT,2022-03-11,TXOT,265,3409.8666666666654,39.873333333333306,0.15046540880503134
LPPT,2022-03-12,TXIT,248,1269.5333333333344,209.97,0.8466532258064516
LPPT,2022-03-12,TXOT,250,3225.8166666666684,85.36,0.34144
LPPT,2022-03-13,TXIT,257,1390.3666666666659,294.7666666666666,1.1469520103761346
LPPT,2022-03-13,TXOT,259,3307.0999999999995,79.28999999999992,0.3061389961389958
LPPT,2022-03-14,TXIT,250,1523.8666666666666,283.57666666666665,1.1343066666666666
LPPT,2022-03-14,TXOT,233,2684.9500000000007,152.61333333333334,0.6549928469241775
LPPT,2022-03-15,TXIT,189,1111.0833333333337,165.07666666666663,0.8734215167548499
LPPT,2022-03-15,TXOT,185,1992.9166666666665,-7.7966666666666695,-0.042144144144144156
LPPT,2022-03-16,TXIT,205,1302.8000000000004,283.0566666666667,1.3807642276422765
LPPT,2022-03-16,TXOT,218,2475.900000000001,99.61333333333329,0.4569418960244646
LPPT,2022-03-17,TXIT,228,1341.7333333333331,203.5999999999999,0.8929824561403504
LPPT,2022-03-17,TXOT,232,2707.5,186.00666666666677,0.8017528735632189
LPPT,2022-03-18,TXIT,270,1625.3166666666662,284.2266666666667,1.0526913580246915
