REG,DATE,ARRS,DEPS,HEAVY,MED,LIGHT,ARRS_DOM,DEPS_DOM,OVR_FLTS,PAX,CARGO,OTHER
EUR,2020-07-06T00:00:00Z,12056,12046,1323,9709,1912,11310,11310,151,8383,1070,3529
EUR,2020-07-07T00:00:00Z,11381,11393,1381,8922,2003,10635,10635,166,7440,1341,3559
EUR,2020-07-08T00:00:00Z,12125,12134,1533,9425,2160,11316,11316,174,7927,1374,3843
EUR,2020-07-09T00:00:00Z,12138,12137,1538,9512,2105,11300,11300,178,7940,1386,3857
EUR,2020-07-10T00:00:00Z,13512,13516,1533,10870,2158,12659,12659,191,9408,1200,3988
EUR,2020-07-11T00:00:00Z,10888,10908,1454,9132,1313,10069,10069,170,8700,667,2551
EUR,2020-07-12T00:00:00Z,11406,11362,1371,9664,1320,10574,10574,160,9158,645,2587
EUR,2020-07-13T00:00:00Z,12406,12399,1357,10182,1804,11641,11641,177,8863,1114,3404
EUR,2020-07-14T00:00:00Z,11817,11808,1373,9527,1869,11026,11026,168,8009,1295,3493
EUR,2020-07-15T00:00:00Z,13036,13065,1594,10385,2166,12159,12159,202,8817,1375,3984
EUR,2020-07-16T00:00:00Z,13492,13511,1684,10790,2182,12550,12550,202,9125,1405,4166
EUR,2020-07-17T00:00:00Z,14645,14626,1665,12022,2096,13700,13700,211,10614,1224,3983
EUR,2020-07-18T00:00:00Z,12144,12169,1531,10470,1266,11250,11250,203,10018,668,2611
EUR,2020-07-19T00:00:00Z,12658,12646,1489,11050,1215,11762,11762,211,10517,659,2634
EUR,2020-07-20T00:00:00Z,13749,13749,1408,11474,1911,12896,12896,189,10113,1115,3616
EUR,2020-07-21T00:00:00Z,12912,12874,1461,10338,2113,12052,12052,176,8856,1333,3767
EUR,2020-07-22T00:00:00Z,13326,13331,1642,10677,2139,12411,12411,211,9216,1365,3912
EUR,2020-07-23T00:00:00Z,13968,13932,1648,11231,2288,12974,12974,240,9507,1408,4292
EUR,2020-07-24T00:00:00Z,15065,15083,1644,12458,2129,14126,14126,208,11119,1190,3975
EUR,2020-07-25T00:00:00Z,13022,13021,1533,11224,1413,12112,12112,238,10671,685,2867
EUR,2020-07-26T00:00:00Z,13168,13160,1475,11647,1163,12266,12266,221,11139,668,2545
EUR,2020-07-27T00:00:00Z,13977,13983,1419,11722,1877,13138,13138,194,10342,1109,3609
EUR,2020-07-28T00:00:00Z,13016,12990,1454,10668,1923,12165,12165,202,9192,1312,3598
EUR,2020-07-29T00:00:00Z,13666,13707,1636,11144,2094,12726,12726,226,9598,1350,3968
EUR,2020-07-30T00:00:00Z,14178,14181,1642,11546,2155,13243,13243,225,9989,1368,4029
EUR,2020-07-31T00:00:00Z,15396,15408,1596,12779,2161,14466,14466,196,11385,1150,4036
EUR,2020-08-01T00:00:00Z,15998,16062,1811,14638,1495,14867,14867,225,12520,651,3004
EUR,2020-08-02T00:00:00Z,15141,15123,1502,13553,1237,14195,14195,222,13092,651,2603
EUR,2020-08-03T00:00:00Z,15775,15740,1457,13707,1674,14871,14871,193,12515,1060,3303
EUR,2020-08-04T00:00:00Z,14575,14574,1502,12309,1818,13717,13717,195,10915,1287,3463
EUR,2020-08-05T00:00:00Z,15116,15159,1678,12626,2036,14162,14162,225,11251,1372,3765
EUR,2020-08-06T00:00:00Z,15467,15448,1684,13055,1964,14471,14471,257,11661,1363,3738
EUR,2020-08-07T00:00:00Z,16843,16866,1695,14451,1959,15866,15866,261,13263,1176,3709
EUR,2020-08-08T00:00:00Z,14983,14978,1675,13213,1367,13965,13965,257,12780,675,2847
EUR,2020-08-09T00:00:00Z,15338,15344,1592,13666,1299,14376,14376,249,13302,663,2638
EUR,2020-08-10T00:00:00Z,15892,15827,1588,13815,1692,14853,14853,227,12653,1076,3413
EUR,2020-08-11T00:00:00Z,14429,14419,1541,12342,1731,13468,13468,233,11029,1289,3346
EUR,2020-08-12T00:00:00Z,14885,14902,1752,12641,1773,13868,13868,246,11348,1355,3496
EUR,2020-08-13T00:00:00Z,15183,15203,1721,12958,1818,14137,14137,247,11743,1360,3448
EUR,2020-08-14T00:00:00Z,16872,16918,1704,14652,1851,15827,15827,243,13408,1135,3701
EUR,2020-08-15T00:00:00Z,15044,15036,1713,13350,1349,13915,13915,245,12968,623,2856
EUR,2020-08-16T00:00:00Z,15785,15804,1604,14236,1280,14721,14721,250,13656,632,2895
EUR,2020-08-17T00:00:00Z,16084,16044,1564,13998,1743,15040,15040,216,12810,1086,3444
EUR,2020-08-18T00:00:00Z,14608,14627,1554,12452,1814,13636,13636,220,11149,1295,3433
EUR,2020-08-19T00:00:00Z,15395,15397,1687,12967,2024,14354,14354,238,11526,1318,3874
EUR,2020-08-20T00:00:00Z,15880,15857,1685,13350,2164,14783,14783,243,12033,1324,3900
EUR,2020-08-21T00:00:00Z,16981,16991,1723,14684,1910,15902,15902,246,13605,1169,3592
EUR,2020-08-22T00:00:00Z,14910,14943,1655,13346,1273,13810,13810,229,12907,627,2787
EUR,2020-08-23T00:00:00Z,15914,15904,1591,14230,1435,14824,14824,260,13706,635,2974
EUR,2020-08-24T00:00:00Z,16396,16326,1582,14009,1999,15348,15348,215,12827,1068,3735
EUR,2020-08-25T00:00:00Z,14928,14938,1544,12630,1973,13938,13938,218,11251,1274,3676
EUR,2020-08-26T00:00:00Z,15409,15434,1733,13098,1932,14328,14328,246,11551,1345,3913
EUR,2020-08-27T00:00:00Z,16269,16275,1761,13607,2302,15128,15128,253,12067,1381,4280
EUR,2020-08-28T00:00:00Z,17342,17373,1774,15077,1905,16206,16206,245,13750,1182,3871
EUR,2020-08-29T00:00:00Z,14845,14867,1743,13244,1270,13686,13686,229,12942,651,2707
EUR,2020-08-30T00:00:00Z,15989,15998,1639,14394,1387,14823,14823,254,13782,620,3093
EUR,2020-08-31T00:00:00Z,16708,16644,1631,14409,1926,15610,15610,223,13071,1043,3903
EUR,2020-09-01T00:00:00Z,15663,15666,1779,13839,1945,14470,14470,233,11080,1283,3603
EUR,2020-09-02T00:00:00Z,14890,14956,1749,12433,2071,13827,13827,233,11141,1351,3822
EUR,2020-09-03T00:00:00Z,15638,15582,1801,13041,2182,14451,14451,253,11724,1384,3991
EUR,2020-09-04T00:00:00Z,16879,16907,1817,14298,2145,15755,15755,228,13281,1196,3824
EUR,2020-09-05T00:00:00Z,13832,13822,1735,12182,1301,12666,12666,228,12153,641,2475
EUR,2020-09-06T00:00:00Z,14954,14962,1636,13447,1271,13817,13817,253,13142,625,2654
EUR,2020-09-07T00:00:00Z,15558,15529,1655,13246,1895,14503,14503,210,12205,1117,3522
EUR,2020-09-08T00:00:00Z,14094,14124,1578,11670,2078,13129,13129,236,10474,1307,3602
EUR,2020-09-09T00:00:00Z,14664,14679,1840,11995,2190,13559,13559,239,10839,1348,3895
EUR,2020-09-10T00:00:00Z,15259,15239,1828,12667,2176,14091,14091,263,11448,1375,3905
EUR,2020-09-11T00:00:00Z,16648,16647,1848,14039,2153,15503,15503,246,13065,1195,3844
EUR,2020-09-12T00:00:00Z,13182,13213,1773,11643,1186,12028,12028,234,11654,654,2334
EUR,2020-09-13T00:00:00Z,14756,14748,1739,13020,1400,13594,13594,247,12790,662,2779
EUR,2020-09-14T00:00:00Z,15093,15031,1662,12629,2009,14044,14044,218,11774,1107,3466
EUR,2020-09-15T00:00:00Z,13652,13636,1664,11095,2140,12618,12618,228,10014,1319,3619
EUR,2020-09-16T00:00:00Z,14049,14093,1850,11408,2185,12937,12937,237,10310,1359,3827
EUR,2020-09-17T00:00:00Z,14635,14604,1863,12069,2112,13438,13438,241,10853,1396,3848
EUR,2020-09-18T00:00:00Z,16067,16073,1926,13558,2028,14870,14870,241,12631,1186,3752
EUR,2020-09-19T00:00:00Z,12476,12506,1792,10971,1130,11333,11333,243,11133,672,2114
EUR,2020-09-20T00:00:00Z,14079,14070,1760,12428,1304,12913,12913,254,12275,670,2600
EUR,2020-09-21T00:00:00Z,14591,14534,1691,12293,1827,13532,13532,216,11350,1110,3392
EUR,2020-09-22T00:00:00Z,13243,13258,1653,10728,2092,12253,12253,224,9570,1324,3630
EUR,2020-09-23T00:00:00Z,13663,13695,1896,11044,2105,12548,12548,234,10010,1377,3691
EUR,2020-09-24T00:00:00Z,14251,14279,1889,11697,2095,13088,13088,238,10581,1395,3747
EUR,2020-09-25T00:00:00Z,15660,15645,1957,13360,1799,14434,14434,243,12462,1244,3458
EUR,2020-09-26T00:00:00Z,12097,12152,1807,10797,931,10969,10969,253,10967,687,1917
EUR,2020-09-27T00:00:00Z,13642,13618,1773,12189,1066,12468,12468,235,12103,668,2308
EUR,2020-09-28T00:00:00Z,14193,14183,1711,11891,1806,13172,13172,202,11122,1116,3192
EUR,2020-09-29T00:00:00Z,12920,12908,1693,10568,1914,11881,11881,227,9315,1383,3539
EUR,2020-09-30T00:00:00Z,13805,13833,1885,11100,2219,12669,12669,234,9984,1374,3893
EUR,2020-10-01T00:00:00Z,14652,14745,2104,12500,2265,13280,13280,222,9940,1387,3857
EUR,2020-10-02T00:00:00Z,14759,14767,1939,12617,1644,13562,13562,234,11793,1208,3257
EUR,2020-10-03T00:00:00Z,11277,11314,1899,9967,892,10068,10068,234,10271,635,1908
EUR,2020-10-04T00:00:00Z,12617,12604,1797,11226,991,11430,11430,222,11289,645,2133
EUR,2020-10-05T00:00:00Z,13461,13396,1712,11229,1742,12387,12387,211,10444,1095,3195
EUR,2020-10-06T00:00:00Z,11796,11784,1667,9581,1732,10802,10802,201,8431,1298,3297
EUR,2020-10-07T00:00:00Z,12468,12547,1881,9977,1968,11396,11396,205,8887,1370,3614
EUR,2020-10-08T00:00:00Z,13147,13113,1813,10589,2100,11978,11978,219,9473,1385,3701
EUR,2020-10-09T00:00:00Z,14966,14979,1895,12362,2122,13806,13806,239,11559,1212,3663
EUR,2020-10-10T00:00:00Z,11153,11205,1867,9822,943,9967,9967,240,10034,655,1976
EUR,2020-10-11T00:00:00Z,12508,12506,1816,11058,1065,11318,11318,242,11133,663,2199
EUR,2020-10-12T00:00:00Z,13095,13031,1741,10940,1652,12005,12005,211,10268,1092,3010
EUR,2020-10-13T00:00:00Z,11469,11483,1695,9197,1801,10460,10460,200,8210,1321,3206
EUR,2020-10-14T00:00:00Z,12067,12127,1913,9701,1874,10942,10942,235,8759,1387,3396
EUR,2020-10-15T00:00:00Z,12239,12221,1951,9855,1876,11034,11034,255,8890,1393,3456
EUR,2020-10-16T00:00:00Z,14799,14821,2046,12424,1882,13543,13543,274,11549,1257,3595
EUR,2020-10-17T00:00:00Z,11349,11400,1919,9817,1134,10129,10129,248,10052,695,2159
EUR,2020-10-18T00:00:00Z,12410,12366,1867,10876,1132,11140,11140,238,10985,709,2255
EUR,2020-10-19T00:00:00Z,12671,12646,1728,10524,1704,11583,11583,221,9852,1164,2987
EUR,2020-10-20T00:00:00Z,10922,10924,1710,8686,1774,9912,9912,235,7776,1377,3072
EUR,2020-10-21T00:00:00Z,11450,11460,1905,9243,1676,10308,10308,220,8322,1443,3122
EUR,2020-10-22T00:00:00Z,12281,12301,1908,9973,1848,11105,11105,251,8920,1461,3429
EUR,2020-10-23T00:00:00Z,13942,13975,1956,11644,1861,12728,12728,271,10939,1268,3316
EUR,2020-10-24T00:00:00Z,10906,10955,1907,9474,1052,9692,9692,262,9690,715,2069
EUR,2020-10-25T00:00:00Z,11810,11786,1869,10384,1043,10557,10557,256,10591,692,2094
EUR,2020-10-26T00:00:00Z,12209,12189,1797,10216,1502,11114,11114,229,9553,1167,2841
EUR,2020-10-27T00:00:00Z,10582,10603,1748,8373,1747,9555,9555,237,7460,1410,3050
EUR,2020-10-28T00:00:00Z,11190,11230,2000,8943,1692,10041,10041,255,8245,1471,2980
EUR,2020-10-29T00:00:00Z,11950,11928,2002,9531,1909,10692,10692,254,8647,1481,3377
EUR,2020-10-30T00:00:00Z,13350,13367,2017,11264,1594,12119,12119,275,10604,1286,3050
EUR,2020-10-31T00:00:00Z,9926,9937,1961,8541,1013,8630,8630,281,8863,736,1971
EUR,2020-11-01T00:00:00Z,12135,12125,2092,11299,878,10666,10666,251,10363,687,1925
EUR,2020-11-02T00:00:00Z,11320,11318,1814,9462,1366,10248,10248,251,8979,1128,2595
EUR,2020-11-03T00:00:00Z,9675,9677,1843,7615,1482,8634,8634,221,6785,1445,2770
EUR,2020-11-04T00:00:00Z,10220,10227,1995,7982,1660,9058,9058,246,7239,1478,2967
EUR,2020-11-05T00:00:00Z,10317,10331,2049,8009,1698,9142,9142,249,7320,1489,3025
EUR,2020-11-06T00:00:00Z,11799,11828,2014,9621,1643,10612,10612,261,9115,1286,2935
EUR,2020-11-07T00:00:00Z,7875,7908,1918,6596,878,6649,6649,256,6993,735,1722
EUR,2020-11-08T00:00:00Z,9408,9391,1898,8243,775,8176,8176,292,8583,740,1693
EUR,2020-11-09T00:00:00Z,9886,9836,1817,7883,1452,8814,8814,243,7394,1149,2675
EUR,2020-11-10T00:00:00Z,8463,8459,1852,6441,1439,7433,7433,242,5672,1472,2651
EUR,2020-11-11T00:00:00Z,8588,8594,1994,6739,1265,7455,7455,270,6138,1396,2513
EUR,2020-11-12T00:00:00Z,9332,9364,2022,7122,1655,8170,8170,272,6302,1498,3068
EUR,2020-11-13T00:00:00Z,10535,10545,1989,8320,1658,9384,9384,269,7801,1296,2942
EUR,2020-11-14T00:00:00Z,6599,6645,1881,5306,857,5470,5470,268,5763,758,1574
EUR,2020-11-15T00:00:00Z,8161,8113,1871,6964,769,6931,6931,259,7298,743,1660
EUR,2020-11-16T00:00:00Z,9232,9185,1843,7190,1496,8140,8140,251,6739,1175,2692
EUR,2020-11-17T00:00:00Z,8019,8027,1837,5855,1551,7031,7031,227,5039,1486,2805
EUR,2020-11-18T00:00:00Z,8801,8835,1961,6324,1867,7725,7725,239,5555,1468,3210
EUR,2020-11-19T00:00:00Z,8664,8677,2012,6491,1533,7566,7566,259,5754,1525,2845
EUR,2020-11-20T00:00:00Z,9776,9819,2023,7699,1499,8642,8642,266,7134,1354,2815
EUR,2020-11-21T00:00:00Z,6077,6081,1923,4757,818,4922,4922,261,5197,778,1579
EUR,2020-11-22T00:00:00Z,7368,7304,1907,6102,768,6177,6177,281,6587,714,1563
EUR,2020-11-23T00:00:00Z,8622,8633,1808,6651,1439,7594,7594,236,6144,1186,2662
EUR,2020-11-24T00:00:00Z,7600,7632,1803,5416,1612,6629,6629,227,4639,1494,2779
EUR,2020-11-25T00:00:00Z,8333,8341,2008,6073,1616,7226,7226,247,5333,1536,2901
EUR,2020-11-26T00:00:00Z,8310,8303,1967,6099,1597,7212,7212,261,5388,1510,2845
EUR,2020-11-27T00:00:00Z,9410,9426,1951,7509,1391,8267,8267,281,6949,1364,2623
EUR,2020-11-28T00:00:00Z,5788,5829,1881,4588,710,4690,4690,250,5057,803,1384
EUR,2020-11-29T00:00:00Z,7229,7187,1904,6006,709,6053,6053,255,6482,761,1479
EUR,2020-11-30T00:00:00Z,8636,8589,1788,6703,1372,7607,7607,244,6178,1181,2590
EUR,2020-12-01T00:00:00Z,8385,8428,2010,6791,1438,7264,7264,264,4791,1477,2540
EUR,2020-12-02T00:00:00Z,8351,8398,2011,6157,1523,7299,7299,239,5507,1537,2765
EUR,2020-12-03T00:00:00Z,8486,8523,2113,6314,1480,7360,7360,257,5665,1546,2807
EUR,2020-12-04T00:00:00Z,9884,9898,2058,7861,1436,8695,8695,266,7365,1374,2705
EUR,2020-12-05T00:00:00Z,6146,6201,1977,4938,711,4986,4986,264,5373,819,1510
EUR,2020-12-06T00:00:00Z,7148,7072,2018,5959,625,5886,5886,267,6497,765,1455
EUR,2020-12-07T00:00:00Z,8467,8464,1873,6722,1203,7393,7393,259,6322,1207,2364
EUR,2020-12-08T00:00:00Z,7893,7882,1861,5812,1473,6861,6861,230,5176,1395,2696
EUR,2020-12-09T00:00:00Z,8468,8496,2116,6442,1332,7323,7323,248,5748,1526,2740
EUR,2020-12-10T00:00:00Z,8950,8963,2161,6705,1591,7712,7712,255,5961,1548,3081
EUR,2020-12-11T00:00:00Z,10207,10216,2196,8144,1436,8939,8939,291,7585,1403,2904
EUR,2020-12-12T00:00:00Z,6533,6577,2103,5296,678,5300,5300,265,5767,808,1592
EUR,2020-12-13T00:00:00Z,7788,7744,2099,6443,775,6488,6488,271,7004,781,1666
EUR,2020-12-14T00:00:00Z,9480,9457,1974,7288,1610,8325,8325,259,6945,1200,2847
EUR,2020-12-15T00:00:00Z,8828,8833,2040,6579,1653,7644,7644,253,5765,1486,3138
EUR,2020-12-16T00:00:00Z,9724,9734,2236,7280,1741,8463,8463,260,6553,1558,3264
EUR,2020-12-17T00:00:00Z,11210,11268,2248,8885,1725,9893,9893,271,8095,1559,3352
EUR,2020-12-18T00:00:00Z,13266,13277,2289,11156,1541,11856,11856,298,10627,1421,3070
EUR,2020-12-19T00:00:00Z,10250,10339,2223,8930,884,8847,8847,293,9258,860,2037
EUR,2020-12-20T00:00:00Z,10601,10558,2160,9376,738,9170,9170,284,9965,769,1676
EUR,2020-12-21T00:00:00Z,10921,10881,2000,9278,1141,9666,9666,281,8888,1181,2496
EUR,2020-12-22T00:00:00Z,10153,10139,1960,8379,1227,8985,8985,258,7594,1506,2603
EUR,2020-12-23T00:00:00Z,11189,11205,2093,9523,1159,9928,9928,307,8849,1548,2521
EUR,2020-12-24T00:00:00Z,7374,7310,1836,6371,511,6251,6251,284,6514,1104,1209
EUR,2020-12-25T00:00:00Z,4557,4558,1497,4129,232,3565,3565,306,4742,450,784
EUR,2020-12-26T00:00:00Z,7109,7249,1534,6482,561,6059,6059,276,6810,462,1404
EUR,2020-12-27T00:00:00Z,9203,9204,1711,8427,561,8010,8010,300,8727,625,1463
EUR,2020-12-28T00:00:00Z,9161,9151,1652,8215,660,8081,8081,295,8018,998,1619
EUR,2020-12-29T00:00:00Z,8200,8189,1668,7056,787,7164,7164,285,6514,1307,1777
EUR,2020-12-30T00:00:00Z,9298,9303,1866,8087,837,8121,8121,309,7608,1336,1949
EUR,2020-12-31T00:00:00Z,5849,5853,1625,4994,480,4878,4878,275,5091,1023,1087
EUR,2021-01-01T00:00:00Z,5954,6061,1605,5934,237,4911,4911,290,5363,397,663
EUR,2021-01-02T00:00:00Z,8135,8188,1623,7495,527,6998,6998,319,8000,472,1257
EUR,2021-01-03T00:00:00Z,10531,10450,1728,9780,566,9259,9259,350,10062,575,1558
EUR,2021-01-04T00:00:00Z,10081,10036,1651,8916,869,8972,8972,290,8709,997,1838
EUR,2021-01-05T00:00:00Z,8474,8404,1732,7048,942,7428,7428,271,6557,1250,2004
EUR,2021-01-06T00:00:00Z,8382,8420,1850,7075,871,7282,7282,275,6891,1094,1897
EUR,2021-01-07T00:00:00Z,8594,8594,1939,7062,1048,7431,7431,290,6751,1281,2110
EUR,2021-01-08T00:00:00Z,9850,9863,1930,8395,1046,8648,8648,305,8137,1201,2115
EUR,2021-01-09T00:00:00Z,6996,7001,1839,6094,631,5761,5761,326,6545,655,1428
EUR,2021-01-10T00:00:00Z,8632,8580,1837,7700,690,7339,7339,352,8069,629,1628
EUR,2021-01-11T00:00:00Z,8458,8392,1730,6811,1209,7373,7373,272,6592,1038,2212
EUR,2021-01-12T00:00:00Z,7202,7184,1766,5485,1196,6214,6214,274,4995,1311,2204
EUR,2021-01-13T00:00:00Z,7690,7733,1900,6008,1182,6599,6599,265,5454,1342,2401
EUR,2021-01-14T00:00:00Z,8052,8076,2008,6276,1252,6892,6892,298,5694,1406,2524
EUR,2021-01-15T00:00:00Z,9077,9090,2002,7365,1230,7881,7881,310,7007,1301,2376
EUR,2021-01-16T00:00:00Z,5751,5786,1912,4672,686,4552,4552,283,5183,739,1414
EUR,2021-01-17T00:00:00Z,6861,6781,1895,5838,575,5607,5607,272,6422,689,1284
EUR,2021-01-18T00:00:00Z,8195,8143,1781,6412,1251,7132,7132,237,6097,1109,2334
EUR,2021-01-19T00:00:00Z,7055,7065,1799,5241,1244,6095,6095,257,4593,1375,2390
EUR,2021-01-20T00:00:00Z,7724,7756,1939,5637,1494,6642,6642,231,5128,1302,2728
EUR,2021-01-21T00:00:00Z,7711,7735,1979,5767,1347,6616,6616,261,5335,1363,2483
EUR,2021-01-22T00:00:00Z,8782,8788,1985,6918,1318,7618,7618,268,6569,1268,2468
EUR,2021-01-23T00:00:00Z,5427,5459,1901,4377,592,4276,4276,258,4875,756,1310
EUR,2021-01-24T00:00:00Z,6526,6487,1879,5519,577,5308,5308,269,6055,676,1328
EUR,2021-01-25T00:00:00Z,7922,7841,1791,6204,1195,6816,6816,242,5759,1150,2382
EUR,2021-01-26T00:00:00Z,7113,7099,1819,5181,1323,6134,6134,244,4485,1417,2495
EUR,2021-01-27T00:00:00Z,7310,7358,1925,5561,1145,6285,6285,247,4878,1424,2404
EUR,2021-01-28T00:00:00Z,7983,7996,1992,6020,1375,6869,6869,276,5318,1477,2666
EUR,2021-01-29T00:00:00Z,8605,8642,1963,6941,1151,7454,7454,261,6501,1264,2364
EUR,2021-01-30T00:00:00Z,5445,5474,1919,4356,645,4257,4257,256,4873,755,1355
EUR,2021-01-31T00:00:00Z,6786,6702,1876,5586,722,5565,5565,259,6054,665,1554
EUR,2021-02-01T00:00:00Z,8848,8803,1940,7360,1244,7700,7700,245,5758,1119,2258
EUR,2021-02-02T00:00:00Z,7063,7101,1781,5157,1336,6116,6116,224,4386,1400,2558
EUR,2021-02-03T00:00:00Z,7594,7641,1964,5581,1360,6553,6553,222,4965,1440,2592
EUR,2021-02-04T00:00:00Z,8192,8194,2035,5956,1592,7061,7061,256,5302,1432,2914
EUR,2021-02-05T00:00:00Z,9016,9064,1990,6871,1618,7855,7855,253,6489,1256,2811
EUR,2021-02-06T00:00:00Z,5545,5562,1953,4342,719,4338,4338,244,4907,766,1404
EUR,2021-02-07T00:00:00Z,6064,5915,1865,5048,481,4832,4832,245,5688,631,1193
EUR,2021-02-08T00:00:00Z,7157,7140,1740,5673,959,6148,6148,221,5528,999,1939
EUR,2021-02-09T00:00:00Z,6499,6569,1770,4794,1166,5568,5568,229,4329,1175,2306
EUR,2021-02-10T00:00:00Z,7553,7544,1974,5684,1245,6437,6437,242,4996,1439,2561
EUR,2021-02-11T00:00:00Z,8102,8133,2010,5980,1521,6987,6987,261,5287,1450,2855
EUR,2021-02-12T00:00:00Z,9088,9109,1971,7105,1466,7919,7919,263,6596,1288,2745
EUR,2021-02-13T00:00:00Z,6169,6195,1903,4754,974,4981,4981,246,5037,878,1788
EUR,2021-02-14T00:00:00Z,6775,6709,1852,5490,792,5599,5599,247,5952,704,1567
EUR,2021-02-15T00:00:00Z,7864,7811,1718,6092,1264,6847,6847,244,5671,1091,2405
EUR,2021-02-16T00:00:00Z,6839,6859,1640,4954,1388,5934,5934,217,4178,1343,2535
EUR,2021-02-17T00:00:00Z,7725,7763,1830,5676,1501,6719,6719,236,4938,1400,2734
EUR,2021-02-18T00:00:00Z,8253,8244,1868,6097,1614,7179,7179,259,5273,1412,2961
EUR,2021-02-19T00:00:00Z,9065,9130,1864,7077,1567,7971,7971,282,6517,1252,2821
EUR,2021-02-20T00:00:00Z,6116,6177,1797,4827,1011,4965,4965,305,5089,714,1889
EUR,2021-02-21T00:00:00Z,7066,6963,1878,5762,842,5828,5828,280,6125,705,1739
EUR,2021-02-22T00:00:00Z,8165,8112,1695,6112,1547,7155,7155,230,5640,1100,2719
EUR,2021-02-23T00:00:00Z,7238,7242,1757,5137,1555,6282,6282,250,4369,1378,2781
EUR,2021-02-24T00:00:00Z,8153,8163,1918,5656,1904,7102,7102,263,4983,1434,3147
EUR,2021-02-25T00:00:00Z,8613,8622,2013,6142,1879,7480,7480,277,5381,1459,3282
EUR,2021-02-26T00:00:00Z,9381,9423,1991,7267,1631,8219,8219,302,6695,1295,2989
EUR,2021-02-27T00:00:00Z,6170,6214,1915,4837,979,4948,4948,294,5209,744,1839
EUR,2021-02-28T00:00:00Z,7248,7174,1953,5840,952,5965,5965,287,6230,697,1902
EUR,2021-03-01T00:00:00Z,9582,9523,2015,8110,1489,8319,8319,294,6132,1118,2628
EUR,2021-03-02T00:00:00Z,7586,7622,1780,5424,1630,6626,6626,251,4729,1372,2809
EUR,2021-03-03T00:00:00Z,8263,8313,2015,5962,1683,7165,7165,248,5311,1337,3093
EUR,2021-03-04T00:00:00Z,8688,8706,2039,6437,1730,7483,7483,294,5682,1449,3182
EUR,2021-03-05T00:00:00Z,9433,9482,2093,7347,1576,8239,8239,339,6876,1285,2939
EUR,2021-03-06T00:00:00Z,6143,6162,1948,4720,1019,4913,4913,294,5205,742,1820
EUR,2021-03-07T00:00:00Z,7158,7051,1991,5807,837,5862,5862,287,6350,712,1675
EUR,2021-03-08T00:00:00Z,8507,8476,1768,6497,1581,7432,7432,294,6033,1133,2811
EUR,2021-03-09T00:00:00Z,7600,7595,1832,5464,1593,6559,6559,252,4660,1418,2892
EUR,2021-03-10T00:00:00Z,8299,8342,2043,5967,1730,7187,7187,284,5346,1443,3070
EUR,2021-03-11T00:00:00Z,8203,8202,2013,6340,1327,7006,7006,280,5658,1440,2684
EUR,2021-03-12T00:00:00Z,9412,9436,2072,7429,1437,8206,8206,294,6873,1336,2824
EUR,2021-03-13T00:00:00Z,5793,5843,1950,4748,652,4576,4576,288,5255,764,1395
EUR,2021-03-14T00:00:00Z,7072,6979,1991,5932,671,5772,5772,313,6441,729,1534
EUR,2021-03-15T00:00:00Z,8367,8313,1813,6514,1352,7256,7256,254,6087,1121,2575
EUR,2021-03-16T00:00:00Z,7733,7756,1849,5643,1584,6696,6696,282,4743,1425,2992
EUR,2021-03-17T00:00:00Z,8440,8482,2074,6130,1730,7290,7290,301,5479,1478,3093
EUR,2021-03-18T00:00:00Z,8944,8934,2071,6653,1773,7692,7692,309,5845,1464,3285
EUR,2021-03-19T00:00:00Z,9819,9850,2110,7623,1698,8571,8571,332,7165,1316,3030
EUR,2021-03-20T00:00:00Z,6432,6482,1978,5110,990,5143,5143,305,5475,766,1900
EUR,2021-03-21T00:00:00Z,7405,7317,2000,6158,816,6076,6076,327,6618,719,1763
EUR,2021-03-22T00:00:00Z,8872,8833,1837,6719,1685,7737,7737,272,6218,1152,3004
EUR,2021-03-23T00:00:00Z,7933,7972,1846,5632,1813,6874,6874,258,4860,1379,3162
EUR,2021-03-24T00:00:00Z,8943,8978,2044,6381,2018,7761,7761,282,5587,1459,3521
EUR,2021-03-25T00:00:00Z,9677,9701,2128,7108,2085,8372,8372,314,6296,1458,3668
EUR,2021-03-26T00:00:00Z,10967,11001,2139,8466,2023,9654,9654,313,7787,1356,3600
EUR,2021-03-27T00:00:00Z,7274,7335,1974,6058,917,5967,5967,306,6404,755,1869
EUR,2021-03-28T00:00:00Z,8646,8559,2005,7316,967,7252,7252,334,7741,754,1867
EUR,2021-03-29T00:00:00Z,9786,9737,1898,7660,1688,8564,8564,286,7268,1127,2955
EUR,2021-03-30T00:00:00Z,8985,8969,1938,6592,1922,7785,7785,282,5872,1408,3273
EUR,2021-03-31T00:00:00Z,10291,10344,2134,7727,1991,9079,9079,295,6867,1438,3624
EUR,2021-04-01T00:00:00Z,11490,11566,2342,9581,1975,10009,10009,333,7366,1387,3498
EUR,2021-04-02T00:00:00Z,9955,9926,2046,8161,1394,8602,8602,321,8160,964,2553
EUR,2021-04-03T00:00:00Z,7377,7411,2052,6220,800,6056,6056,339,6925,691,1549
EUR,2021-04-04T00:00:00Z,7810,7748,1966,6921,550,6459,6459,337,7618,612,1323
EUR,2021-04-05T00:00:00Z,8585,8517,1735,7473,793,7408,7408,305,7688,666,1764
EUR,2021-04-06T00:00:00Z,8447,8431,1866,6730,1242,7354,7354,313,6331,1246,2364
