ICAO,DATE,PHASE,ARRS100,ADD100,TOT_A100,AVG_ADD_TIME
LPPT,2020-10-07,ARR,105,-30.996666666666734,2530.4833333333336,-0.29520634920634986
LPPT,2020-10-08,ARR,129,68.49666666666661,3199.9666666666667,0.5309819121447025
LPPT,2020-10-09,ARR,147,92.17999999999992,3701.0499999999997,0.6270748299319723
LPPT,2020-10-10,ARR,129,8.256666666666604,3140.4500000000003,0.06400516795865584
LPPT,2020-10-11,ARR,141,-46.323333333333466,3381.7166666666667,-0.3285342789598118
LPPT,2020-10-12,ARR,124,-21.43666666666674,3024.516666666666,-0.1728763440860221
LPPT,2020-10-13,ARR,94,20.056666666666615,2312.433333333333,0.2133687943262406
LPPT,2020-10-14,ARR,99,17.293333333333273,2434.4500000000003,0.17468013468013407
LPPT,2020-10-15,ARR,121,13.189999999999912,2951.616666666667,0.10900826446280919
LPPT,2020-10-16,ARR,128,-9.760000000000051,3120.8833333333337,-0.0762500000000004
LPPT,2020-10-17,ARR,120,-30.836666666666655,2721.183333333334,-0.2569722222222221
LPPT,2020-10-18,ARR,134,73.32333333333338,3184.8166666666666,0.5471890547263685
LPPT,2020-10-19,ARR,118,394.9866666666667,3080.1666666666674,3.347344632768362
LPPT,2020-10-20,ARR,91,119.84333333333333,2247.3166666666666,1.316959706959707
LPPT,2020-10-21,ARR,94,92.54666666666671,2286.383333333333,0.984539007092199
LPPT,2020-10-22,ARR,106,227.32000000000002,2684.8333333333335,2.1445283018867927
LPPT,2020-10-23,ARR,128,-36.29666666666681,3104.216666666667,-0.28356770833333445
LPPT,2020-10-24,ARR,122,27.830000000000037,2826.8666666666663,0.22811475409836096
LPPT,2020-10-25,ARR,132,357.00333333333333,3461.25,2.7045707070707072
LPPT,2020-10-26,ARR,120,0.13999999999994728,2948.816666666666,0.0011666666666662272
LPPT,2020-10-27,ARR,84,-23.6533333333333,1942.1666666666665,-0.2815873015873012
LPPT,2020-10-28,ARR,85,-15.53000000000003,2074.916666666667,-0.18270588235294152
LPPT,2020-10-29,ARR,109,-24.710000000000026,2611.8333333333335,-0.22669724770642224
LPPT,2020-10-30,ARR,130,28.3333333333333,3186.516666666667,0.2179487179487177
LPPT,2020-10-31,ARR,104,-130.80333333333337,2371.2833333333333,-1.2577243589743594
LPPT,2020-11-01,ARR,131,-46.750000000000014,3015.1166666666663,-0.3568702290076337
LPPT,2020-11-02,ARR,121,47.28333333333328,3013.9333333333334,0.39077134986225853
LPPT,2020-11-03,ARR,79,35.48333333333329,1963.1833333333336,0.4491561181434594
LPPT,2020-11-04,ARR,84,117.94666666666663,2188.4833333333336,1.4041269841269837
LPPT,2020-11-05,ARR,89,17.346666666666657,2085.683333333333,0.1949063670411984
LPPT,2020-11-06,ARR,119,277.23333333333335,3021.2833333333338,2.3296918767507004
LPPT,2020-11-07,ARR,88,105.39000000000001,2137.1666666666665,1.1976136363636365
LPPT,2020-11-08,ARR,120,288.51000000000005,3061.983333333333,2.40425
LPPT,2020-11-09,ARR,92,-11.373333333333353,2236.5666666666666,-0.12362318840579731
LPPT,2020-11-10,ARR,67,32.49,1684.4666666666667,0.4849253731343284
LPPT,2020-11-11,ARR,71,-15.816666666666695,1735.2166666666667,-0.2227699530516436
LPPT,2020-11-12,ARR,84,-40.27000000000004,2020.866666666667,-0.4794047619047624
LPPT,2020-11-13,ARR,108,-7.633333333333411,2644.05,-0.07067901234567973
LPPT,2020-11-14,ARR,85,80.52333333333337,2078.283333333333,0.9473333333333338
LPPT,2020-11-15,ARR,109,137.57333333333338,2688.75,1.262140672782875
LPPT,2020-11-16,ARR,92,-35.186666666666696,2157.3666666666663,-0.38246376811594235
LPPT,2020-11-17,ARR,60,21.11666666666665,1479.6166666666668,0.35194444444444417
LPPT,2020-11-18,ARR,65,10.939999999999976,1610.4333333333336,0.16830769230769194
LPPT,2020-11-19,ARR,69,19.10333333333331,1685.0833333333333,0.2768599033816422
LPPT,2020-11-20,ARR,92,4.229999999999919,2248.0166666666664,0.04597826086956434
LPPT,2020-11-21,ARR,73,-26.286666666666697,1722.966666666667,-0.36009132420091366
LPPT,2020-11-22,ARR,96,13.073333333333252,2335.383333333334,0.13618055555555472
LPPT,2020-11-23,ARR,82,11.893333333333299,1993.666666666667,0.14504065040650366
LPPT,2020-11-24,ARR,59,100.41999999999999,1517.416666666667,1.7020338983050844
LPPT,2020-11-25,ARR,61,65.69333333333333,1557.7333333333331,1.0769398907103824
LPPT,2020-11-26,ARR,65,10.523333333333312,1595.7166666666667,0.16189743589743558
LPPT,2020-11-27,ARR,89,20.983333333333285,2167.7833333333333,0.23576779026217173
LPPT,2020-11-28,ARR,66,60.3,1638.366666666667,0.9136363636363636
LPPT,2020-11-29,ARR,97,63.92666666666667,2377.416666666667,0.6590378006872852
LPPT,2020-11-30,ARR,80,7.9699999999999775,1962.7333333333336,0.09962499999999971
LPPT,2020-12-01,ARR,60,-39.9466666666667,1423.15,-0.6657777777777784
LPPT,2020-12-02,ARR,67,-60.1866666666667,1569.6000000000001,-0.8983084577114433
LPPT,2020-12-03,ARR,59,-14.133333333333333,1396.6166666666668,-0.23954802259887004
LPPT,2020-12-04,ARR,89,256.4333333333333,2446.6999999999994,2.8812734082396996
LPPT,2020-12-05,ARR,68,-18.076666666666675,1628.616666666667,-0.2658333333333335
LPPT,2020-12-06,ARR,90,-31.88000000000001,2045.933333333333,-0.3542222222222223
LPPT,2020-12-07,ARR,71,-28.410000000000053,1714.383333333334,-0.4001408450704233
LPPT,2020-12-08,ARR,57,24.496666666666655,1404.0833333333335,0.42976608187134485
LPPT,2020-12-09,ARR,65,0.4866666666666717,1591.1000000000004,0.007487179487179564
LPPT,2020-12-10,ARR,74,-52.81333333333332,1668.1499999999999,-0.7136936936936935
LPPT,2020-12-11,ARR,102,-12.716666666666644,2349.8333333333335,-0.12467320261437886
LPPT,2020-12-12,ARR,79,-60.87333333333332,1817.9999999999998,-0.7705485232067509
LPPT,2020-12-13,ARR,101,43.696666666666694,2401.616666666666,0.43264026402640293
LPPT,2020-12-14,ARR,95,84.45333333333338,2283.1333333333337,0.8889824561403513
LPPT,2020-12-15,ARR,72,35.41000000000001,1764.8,0.4918055555555557
LPPT,2020-12-16,ARR,78,73.16666666666663,1989.2666666666667,0.9380341880341876
LPPT,2020-12-17,ARR,112,-44.17666666666673,2671.4666666666667,-0.39443452380952443
LPPT,2020-12-18,ARR,145,221.34666666666672,3543.350000000001,1.5265287356321844
LPPT,2020-12-19,ARR,133,54.75333333333329,3278.2166666666662,0.41167919799498714
LPPT,2020-12-20,ARR,154,6.963333333333317,3567.266666666667,0.04521645021645011
LPPT,2020-12-21,ARR,122,-27.066666666666677,2802.7,-0.22185792349726785
LPPT,2020-12-22,ARR,99,-11.110000000000035,2298.2999999999993,-0.11222222222222257
LPPT,2020-12-23,ARR,115,80.29666666666664,2795.55,0.6982318840579708
LPPT,2020-12-24,ARR,117,120.89666666666656,2979.6166666666654,1.0333048433048424
LPPT,2020-12-25,ARR,70,-31.736666666666693,1652.2499999999998,-0.4533809523809528
LPPT,2020-12-26,ARR,106,35.01999999999994,2608.516666666666,0.3303773584905655
LPPT,2020-12-27,ARR,138,49.42333333333336,3241.6499999999996,0.35814009661835766
LPPT,2020-12-28,ARR,126,142.59333333333325,3221.95,1.131693121693121
LPPT,2020-12-29,ARR,95,17.10666666666661,2314.1166666666663,0.18007017543859588
LPPT,2020-12-30,ARR,101,-12.780000000000072,2461.25,-0.12653465346534726
LPPT,2020-12-31,ARR,100,23.023333333333333,2359.7166666666667,0.23023333333333335
LPPT,2021-01-01,ARR,102,46.919999999999916,2517.3666666666663,0.4599999999999992
LPPT,2021-01-02,ARR,129,112.50999999999996,3236.65,0.8721705426356586
LPPT,2021-01-03,ARR,148,146.90333333333328,3698.483333333334,0.9925900900900897
LPPT,2021-01-04,ARR,131,160.65666666666658,3338.666666666667,1.2263867684478365
LPPT,2021-01-05,ARR,91,216.40666666666664,2417.583333333333,2.378095238095238
LPPT,2021-01-06,ARR,89,81.13666666666661,2247.7166666666667,0.9116479400749058
LPPT,2021-01-07,ARR,96,166.88666666666657,2492.883333333333,1.7384027777777769
LPPT,2021-01-08,ARR,107,204.1766666666666,2795.7166666666662,1.9081931464174449
LPPT,2021-01-09,ARR,104,79.69666666666662,2581.000000000001,0.766314102564102
LPPT,2021-01-10,ARR,115,30.699999999999907,2786.6,0.26695652173912965
LPPT,2021-01-11,ARR,85,26.413333333333302,2050.9833333333336,0.3107450980392153
LPPT,2021-01-12,ARR,49,30.406666666666673,1184.0333333333333,0.620544217687075
LPPT,2021-01-13,ARR,48,-10.440000000000026,1109.7666666666667,-0.21750000000000055
LPPT,2021-01-14,ARR,68,11.396666666666654,1638.35,0.16759803921568608
LPPT,2021-01-15,ARR,82,-14.870000000000022,1973.3833333333337,-0.18134146341463442
LPPT,2021-01-16,ARR,72,-31.096666666666678,1672.7666666666664,-0.4318981481481483
LPPT,2021-01-17,ARR,87,11.499999999999947,2103.5166666666664,0.1321839080459764
LPPT,2021-01-18,ARR,84,16.6233333333333,2013.4666666666667,0.197896825396825
LPPT,2021-01-19,ARR,43,40.56333333333333,1069.35,0.9433333333333334
LPPT,2021-01-20,ARR,43,35.45666666666669,1050.5833333333333,0.8245736434108533
LPPT,2021-01-21,ARR,65,115.69333333333334,1659.4666666666667,1.779897435897436
LPPT,2021-01-22,ARR,81,45.67333333333333,1950.1000000000004,0.5638683127572016
LPPT,2021-01-23,ARR,73,46.266666666666666,1794.8999999999999,0.6337899543378995
LPPT,2021-01-24,ARR,81,45.866666666666674,1918.1166666666663,0.5662551440329219
LPPT,2021-01-25,ARR,82,122.07000000000004,2040.0666666666668,1.4886585365853664
LPPT,2021-01-26,ARR,45,-51.50000000000001,1044.2333333333331,-1.1444444444444446
LPPT,2021-01-27,ARR,45,-43.85000000000001,1047.1666666666667,-0.9744444444444447
LPPT,2021-01-28,ARR,62,43.83666666666666,1570.7499999999998,0.707043010752688
LPPT,2021-01-29,ARR,74,102.54000000000002,1814.2666666666667,1.3856756756756758
LPPT,2021-01-30,ARR,66,-20.786666666666658,1558.95,-0.3149494949494948
LPPT,2021-01-31,ARR,76,5.153333333333357,1771.4833333333331,0.06780701754385997
LPPT,2021-02-01,ARR,69,-44.35333333333332,1538.4,-0.6428019323671496
LPPT,2021-02-02,ARR,33,-0.2100000000000044,774.4666666666665,-0.006363636363636497
LPPT,2021-02-03,ARR,39,28.349999999999994,960.1166666666667,0.7269230769230768
LPPT,2021-02-04,ARR,53,20.99666666666665,1349.2499999999998,0.39616352201257826
LPPT,2021-02-05,ARR,57,19.549999999999965,1401.433333333333,0.3429824561403503
LPPT,2021-02-06,ARR,46,0.23666666666665392,1102.1166666666666,0.005144927536231607
LPPT,2021-02-07,ARR,56,23.656666666666663,1297.5333333333333,0.42244047619047614
LPPT,2021-02-08,ARR,48,-26.05,1091.5333333333333,-0.5427083333333333
LPPT,2021-02-09,ARR,23,12.07333333333333,569.2499999999999,0.5249275362318839
LPPT,2021-02-10,ARR,29,-25.489999999999988,676.15,-0.8789655172413788
LPPT,2021-02-11,ARR,43,28.630000000000006,1044.1000000000001,0.6658139534883722
LPPT,2021-02-12,ARR,56,-29.520000000000014,1284.2833333333333,-0.5271428571428574
LPPT,2021-02-13,ARR,48,17.140000000000022,1181.2,0.3570833333333338
LPPT,2021-02-14,ARR,50,-42.80000000000001,1164.4,-0.8560000000000002
LPPT,2021-02-15,ARR,43,2.503333333333334,975.25,0.0582170542635659
LPPT,2021-02-16,ARR,31,-2.5633333333333326,752.6333333333334,-0.08268817204301072
LPPT,2021-02-17,ARR,30,-8.379999999999988,702.3333333333333,-0.27933333333333293
LPPT,2021-02-18,ARR,42,60.50999999999999,1061.7333333333333,1.4407142857142854
LPPT,2021-02-19,ARR,59,57.05666666666667,1437.5000000000002,0.9670621468926555
LPPT,2021-02-20,ARR,57,54.77999999999999,1395.0333333333335,0.9610526315789472
LPPT,2021-02-21,ARR,59,-8.10666666666669,1414.1166666666666,-0.13740112994350323
LPPT,2021-02-22,ARR,52,-33.98666666666667,1166.1833333333334,-0.6535897435897436
LPPT,2021-02-23,ARR,29,-22.55333333333334,671.2,-0.7777011494252877
LPPT,2021-02-24,ARR,33,2.4666666666666686,785.6,0.0747474747474748
LPPT,2021-02-25,ARR,40,35.876666666666665,1006.3333333333335,0.8969166666666666
LPPT,2021-02-26,ARR,52,-24.65,1250.2999999999997,-0.4740384615384615
LPPT,2021-02-27,ARR,55,-22.40666666666667,1295.3333333333333,-0.4073939393939395
LPPT,2021-02-28,ARR,62,-66.6166666666667,1337.45,-1.0744623655913985
LPPT,2021-03-01,ARR,47,-8.073333333333348,1136.9499999999998,-0.1717730496453904
LPPT,2021-03-02,ARR,25,-16.086666666666673,589.3333333333333,-0.643466666666667
LPPT,2021-03-03,ARR,29,-11.863333333333333,678.5666666666667,-0.4090804597701149
LPPT,2021-03-04,ARR,39,26.106666666666662,925.1666666666667,0.6694017094017093
LPPT,2021-03-05,ARR,57,-17.123333333333353,1376.4,-0.3004093567251465
LPPT,2021-03-06,ARR,52,-21.62666666666667,1232.1999999999998,-0.41589743589743594
LPPT,2021-03-07,ARR,53,-27.446666666666683,1260.2333333333336,-0.5178616352201261
LPPT,2021-03-08,ARR,55,-4.740000000000013,1327.0166666666667,-0.08618181818181841
LPPT,2021-03-09,ARR,25,-31.116666666666674,567.8000000000001,-1.244666666666667
LPPT,2021-03-10,ARR,33,-30.326666666666686,768.65,-0.9189898989898996
LPPT,2021-03-11,ARR,42,-18.396666666666675,1011.4499999999999,-0.43801587301587325
LPPT,2021-03-12,ARR,51,32.39,1268.2833333333333,0.6350980392156863
LPPT,2021-03-13,ARR,56,-23.393333333333327,1313.4,-0.41773809523809513
LPPT,2021-03-14,ARR,49,-2.6366666666666987,1167.7333333333331,-0.053809523809524466
LPPT,2021-03-15,ARR,52,-16.483333333333366,1231.7,-0.31698717948718014
LPPT,2021-03-16,ARR,24,-16.05666666666667,567.2166666666667,-0.6690277777777779
LPPT,2021-03-17,ARR,42,-7.1333333333333435,998.6833333333334,-0.16984126984127007
LPPT,2021-03-18,ARR,45,-18.943333333333346,1080.3666666666666,-0.42096296296296326
LPPT,2021-03-19,ARR,55,-49.34000000000003,1298.5666666666668,-0.8970909090909097
LPPT,2021-03-20,ARR,58,-61.58333333333334,1330.8833333333334,-1.0617816091954024
LPPT,2021-03-21,ARR,56,-46.77333333333337,1312.2499999999998,-0.8352380952380959
LPPT,2021-03-22,ARR,53,-41.94666666666667,1229.95,-0.7914465408805033
LPPT,2021-03-23,ARR,32,-14.496666666666666,744.6499999999999,-0.4530208333333333
LPPT,2021-03-24,ARR,39,-46.01666666666668,907.3999999999999,-1.1799145299145302
LPPT,2021-03-25,ARR,49,12.34666666666665,1205.6,0.2519727891156459
LPPT,2021-03-26,ARR,68,33.66666666666665,1705.9833333333333,0.495098039215686
LPPT,2021-03-27,ARR,76,-17.21333333333334,1792.4666666666667,-0.2264912280701755
LPPT,2021-03-28,ARR,99,-18.503333333333384,2382.3999999999996,-0.1869023569023574
LPPT,2021-03-29,ARR,105,-17.7266666666667,2491.533333333333,-0.16882539682539713
LPPT,2021-03-30,ARR,52,2.016666666666655,1237.1166666666668,0.03878205128205106
LPPT,2021-03-31,ARR,76,1.63999999999999,1777.8166666666666,0.02157894736842092
LPPT,2021-04-01,ARR,93,55.6666666666667,2220.1833333333334,0.5985663082437279
LPPT,2021-04-02,ARR,108,-28.566666666666652,2489.4166666666665,-0.26450617283950606
LPPT,2021-04-03,ARR,111,-43.12000000000004,2673.7333333333327,-0.38846846846846883
LPPT,2021-04-04,ARR,120,-107.25333333333339,2804.6833333333334,-0.8937777777777782
LPPT,2021-04-05,ARR,108,-88.05000000000005,2486.95,-0.8152777777777783
LPPT,2021-04-06,ARR,47,-37.08000000000002,1097.1000000000001,-0.7889361702127664
LPPT,2021-04-07,ARR,69,0.6133333333333013,1653.0333333333335,0.008888888888888424
LPPT,2021-04-08,ARR,87,-29.490000000000027,2016.3833333333334,-0.33896551724137963
LPPT,2021-04-09,ARR,111,34.820000000000014,2595.15,0.3136936936936938
LPPT,2021-04-10,ARR,107,114.04000000000002,2595.133333333333,1.0657943925233646
LPPT,2021-04-11,ARR,113,-18.5633333333334,2725.0333333333338,-0.1642772861356938
LPPT,2021-04-12,ARR,99,8.936666666666639,2316.5333333333333,0.09026936026935999
LPPT,2021-04-13,ARR,47,-7.036666666666676,1096.4166666666667,-0.1497163120567378
LPPT,2021-04-14,ARR,69,33.643333333333295,1714.9499999999998,0.48758454106280136
LPPT,2021-04-15,ARR,80,10.253333333333309,1982.0333333333335,0.12816666666666637
LPPT,2021-04-16,ARR,110,-86.51666666666671,2573.8499999999995,-0.78651515151515194
LPPT,2021-04-17,ARR,101,-89.17000000000003,2392.383333333333,-0.8828712871287132
LPPT,2021-04-18,ARR,112,-48.60333333333334,2546.333333333333,-0.4339583333333334
LPPT,2021-04-19,ARR,109,42.28666666666665,2663.216666666667,0.38795107033639126
LPPT,2021-04-20,ARR,48,-15.736666666666679,1136.65,-0.32784722222222246
LPPT,2021-04-21,ARR,66,-6.453333333333347,1547.7166666666667,-0.09777777777777799
LPPT,2021-04-22,ARR,95,-49.36000000000001,2147.4500000000003,-0.5195789473684211
LPPT,2021-04-23,ARR,109,142.46666666666667,2652.783333333333,1.307033639143731
LPPT,2021-04-24,ARR,108,120.27666666666666,2653.1166666666672,1.1136728395061728
LPPT,2021-04-25,ARR,112,78.80333333333336,2651.666666666666,0.7036011904761906
LPPT,2021-04-26,ARR,103,45.08333333333329,2521.983333333333,0.4377022653721679
LPPT,2021-04-27,ARR,51,-4.62333333333336,1222.8833333333332,-0.09065359477124235
LPPT,2021-04-28,ARR,67,-26.340000000000025,1620.45,-0.39313432835820933
LPPT,2021-04-29,ARR,88,67.57333333333327,2232.95,0.7678787878787872
LPPT,2021-04-30,ARR,108,5.176666666666623,2651.133333333334,0.0479320987654317
LPPT,2021-05-01,ARR,121,67.28999999999995,3013.4333333333334,0.5561157024793384
LPPT,2021-05-02,ARR,126,95.84333333333325,3129.249999999999,0.760661375661375
LPPT,2021-05-03,ARR,106,-9.116666666666703,2549.35,-0.08600628930817644
LPPT,2021-05-04,ARR,55,-10.05333333333336,1303.8999999999996,-0.18278787878787925
LPPT,2021-05-05,ARR,84,-41.820000000000036,1995.583333333333,-0.4978571428571433
LPPT,2021-05-06,ARR,91,18.22999999999997,2234.7166666666662,0.20032967032966997
LPPT,2021-05-07,ARR,113,20.72666666666662,2747.8333333333335,0.18342182890855416
LPPT,2021-05-08,ARR,115,1.4733333333333398,2619.683333333333,0.012811594202898607
LPPT,2021-05-09,ARR,118,71.61666666666667,2820.366666666666,0.6069209039548024
LPPT,2021-05-10,ARR,111,28.196666666666708,2616.4166666666665,0.2540240240240244
LPPT,2021-05-11,ARR,58,-21.993333333333315,1318.6333333333332,-0.37919540229885024
LPPT,2021-05-12,ARR,81,2.013333333333321,1994.1666666666665,0.02485596707818915
LPPT,2021-05-13,ARR,97,-35.96333333333331,2270.083333333334,-0.3707560137457042
LPPT,2021-05-14,ARR,109,-8.630000000000049,2602.2,-0.07917431192660596
LPPT,2021-05-15,ARR,122,97.5033333333333,3024.8166666666666,0.7992076502732238
LPPT,2021-05-16,ARR,118,9.406666666666613,2825.766666666667,0.07971751412429333
LPPT,2021-05-17,ARR,110,52.41999999999993,2712.4666666666667,0.47654545454545394
LPPT,2021-05-18,ARR,65,7.173333333333314,1573.9666666666667,0.11035897435897407
LPPT,2021-05-19,ARR,87,-28.470000000000024,2100.433333333333,-0.3272413793103451
LPPT,2021-05-20,ARR,104,-18.913333333333377,2520.6,-0.18185897435897477
LPPT,2021-05-21,ARR,130,187.78999999999994,3345.3999999999996,1.444538461538461
LPPT,2021-05-22,ARR,129,225.4433333333332,3335.8166666666666,1.7476227390180867
LPPT,2021-05-23,ARR,138,-9.596666666666703,3305.3666666666672,-0.06954106280193263
LPPT,2021-05-24,ARR,121,5.089999999999947,2940.9166666666665,0.042066115702478896
LPPT,2021-05-25,ARR,72,75.15333333333331,1819.2500000000002,1.0437962962962959
LPPT,2021-05-26,ARR,112,-11.080000000000037,2723.15,-0.09892857142857177
LPPT,2021-05-27,ARR,115,-37.64333333333337,2810.1333333333337,-0.3273333333333337
LPPT,2021-05-28,ARR,136,132.57999999999996,3453.433333333333,0.9748529411764703
LPPT,2021-05-29,ARR,149,78.0499999999999,3705.466666666665,0.523825503355704
LPPT,2021-05-30,ARR,141,69.04666666666665,3460.7666666666655,0.48969267139479894
LPPT,2021-05-31,ARR,123,29.21666666666664,2842.399999999999,0.23753387533875317
LPPT,2021-06-01,ARR,99,-53.93999999999996,2208.8333333333335,-0.5448484848484845
LPPT,2021-06-02,ARR,116,49.366666666666674,2731.5000000000005,0.42557471264367824
LPPT,2021-06-03,ARR,147,152.6466666666666,3752.399999999999,1.0384126984126978
LPPT,2021-06-04,ARR,164,-4.313333333333404,3987.8666666666672,-0.02630081300813051
LPPT,2021-06-05,ARR,181,41.783333333333246,4414.65,0.23084714548802898
LPPT,2021-06-06,ARR,195,162.73999999999987,4893.500000000001,0.8345641025641019
LPPT,2021-06-07,ARR,173,110.90666666666655,4310.3,0.6410789980732171
LPPT,2021-06-08,ARR,97,6.0133333333333,2303.316666666667,0.061993127147765975
LPPT,2021-06-09,ARR,116,36.11666666666662,2824.7500000000005,0.31135057471264327
LPPT,2021-06-10,ARR,147,165.58333333333326,3742.7499999999995,1.1264172335600902
LPPT,2021-06-11,ARR,157,14.64333333333326,3834.7833333333338,0.09326963906581694
LPPT,2021-06-12,ARR,167,-25.05000000000002,3921.55,-0.1500000000000001
LPPT,2021-06-13,ARR,184,4.3899999999999615,4291.683333333334,0.023858695652173703
LPPT,2021-06-14,ARR,166,29.859999999999946,4008.4499999999994,0.17987951807228883
LPPT,2021-06-15,ARR,103,0.42999999999999616,2390.5666666666666,0.004174757281553361
LPPT,2021-06-16,ARR,136,-53.939999999999955,3053.6,-0.3966176470588232
LPPT,2021-06-17,ARR,161,149.76999999999992,4078.6499999999996,0.9302484472049685
LPPT,2021-06-18,ARR,181,85.29666666666667,4405.283333333334,0.47125230202578267
LPPT,2021-06-19,ARR,172,-34.75333333333336,4087.433333333333,-0.20205426356589162
LPPT,2021-06-20,ARR,213,128.39333333333332,5056.000000000001,0.6027856025039123
LPPT,2021-06-21,ARR,177,59.75999999999992,4319.000000000001,0.33762711864406736
LPPT,2021-06-22,ARR,106,71.93333333333328,2615.6499999999996,0.6786163522012574
LPPT,2021-06-23,ARR,138,-4.020000000000088,3349.4499999999985,-0.029130434782609335
LPPT,2021-06-24,ARR,172,27.48666666666658,4229.716666666666,0.15980620155038708
LPPT,2021-06-25,ARR,187,1.259999999999934,4491.45,0.00673796791443815
LPPT,2021-06-26,ARR,184,167.07333333333324,4552.05,0.9080072463768111
LPPT,2021-06-27,ARR,215,402.22999999999996,5621.750000000001,1.8708372093023253
LPPT,2021-06-28,ARR,197,171.8266666666665,4946.200000000001,0.872216582064297
LPPT,2021-06-29,ARR,116,29.37666666666662,2798.7333333333336,0.2532471264367812
LPPT,2021-06-30,ARR,146,111.83999999999997,3634.2166666666662,0.7660273972602738
LPPT,2021-07-01,ARR,200,245.1033333333333,5115.483333333334,1.2255166666666666
LPPT,2021-07-02,ARR,228,272.27333333333326,5726.550000000001,1.1941812865497072
LPPT,2021-07-03,ARR,231,267.27333333333337,5748.0999999999985,1.157027417027417
LPPT,2021-07-04,ARR,240,307.87999999999994,6082.0999999999995,1.282833333333333
LPPT,2021-07-05,ARR,230,314.68333333333334,5872.566666666666,1.3681884057971014
LPPT,2021-07-06,ARR,142,126.9899999999999,3558.500000000001,0.8942957746478866
LPPT,2021-07-07,ARR,173,102.58333333333326,4277.3166666666675,0.5929672447013483
LPPT,2021-07-08,ARR,188,124.63666666666656,4698.533333333333,0.6629609929078009
LPPT,2021-07-09,ARR,215,281.45,5485.5166666666655,1.3090697674418603
LPPT,2021-07-10,ARR,222,201.36666666666653,5588.249999999998,0.9070570570570564
LPPT,2021-07-11,ARR,243,493.4066666666665,6340.433333333332,2.0304801097393685
LPPT,2021-07-12,ARR,221,328.34999999999985,5687.466666666666,1.485746606334841
LPPT,2021-07-13,ARR,136,23.309999999999928,3303.9666666666662,0.17139705882352888
LPPT,2021-07-14,ARR,168,-69.7433333333334,3970.8666666666672,-0.4151388888888893
LPPT,2021-07-15,ARR,188,52.92333333333332,4526.033333333333,0.2815070921985815
LPPT,2021-07-16,ARR,227,42.659999999999975,5405.166666666666,0.18792951541850209
LPPT,2021-07-17,ARR,123,-37.02333333333338,2889.7166666666667,-0.30100271002710066
LPPT,2021-07-18,ARR,92,-54.453333333333376,2151.85,-0.591884057971015
LPPT,2021-07-19,ARR,225,252.14333333333323,5700.683333333332,1.1206370370370367
LPPT,2021-07-20,ARR,150,-44.91000000000003,3554.7,-0.2994000000000002
LPPT,2021-07-21,ARR,180,79.6899999999999,4401.5,0.4427222222222217
LPPT,2021-07-22,ARR,198,318.39333333333326,5131.199999999998,1.6080471380471377
LPPT,2021-07-23,ARR,233,557.49,6202.466666666667,2.3926609442060087
LPPT,2021-07-24,ARR,233,296.09333333333313,5927.216666666664,1.2707868383404854
LPPT,2021-07-25,ARR,255,142.93999999999994,6115.983333333334,0.5605490196078429
LPPT,2021-07-26,ARR,215,101.15999999999993,5297.216666666667,0.47051162790697637
LPPT,2021-07-27,ARR,164,30.066666666666606,3958.7500000000005,0.18333333333333296
LPPT,2021-07-28,ARR,179,10.01666666666662,4315.666666666667,0.05595903165735542
LPPT,2021-07-29,ARR,190,144.0966666666666,4753.4333333333325,0.7584035087719295
LPPT,2021-07-30,ARR,233,285.9799999999998,5922.4000000000015,1.227381974248926
LPPT,2021-07-31,ARR,236,354.8133333333332,6070.433333333333,1.5034463276836154
LPPT,2021-08-01,ARR,259,390.0266666666665,6640.233333333333,1.505894465894465
LPPT,2021-08-02,ARR,241,176.36999999999986,6069.883333333333,0.7318257261410782
LPPT,2021-08-03,ARR,165,15.739999999999938,3979.0499999999993,0.09539393939393902
LPPT,2021-08-04,ARR,182,106.7466666666666,4477.716666666665,0.5865201465201462
LPPT,2021-08-05,ARR,204,281.8466666666665,5234.783333333336,1.3816013071895419
LPPT,2021-08-06,ARR,239,336.4499999999998,6097.166666666664,1.407740585774058
LPPT,2021-08-07,ARR,234,436.68999999999994,6105.999999999998,1.866196581196581
LPPT,2021-08-08,ARR,255,393.4599999999999,6538.233333333334,1.5429803921568623
LPPT,2021-08-09,ARR,240,260.3266666666665,6104.633333333332,1.0846944444444437
LPPT,2021-08-10,ARR,165,53.756666666666646,4009.083333333333,0.3257979797979797
LPPT,2021-08-11,ARR,187,87.96666666666661,4615.95,0.47040998217468777
LPPT,2021-08-12,ARR,205,167.20999999999984,5150.716666666664,0.815658536585365
LPPT,2021-08-13,ARR,233,209.85333333333324,5830.783333333331,0.9006580829756792
LPPT,2021-08-14,ARR,242,120.98666666666657,5952.816666666667,0.4999449035812668
LPPT,2021-08-15,ARR,255,523.9466666666664,6677.116666666666,2.054692810457515
LPPT,2021-08-16,ARR,243,473.9633333333331,6363.833333333332,1.950466392318243
LPPT,2021-08-17,ARR,162,71.08999999999995,3964.4499999999994,0.4388271604938268
LPPT,2021-08-18,ARR,185,152.56999999999996,4621.049999999999,0.8247027027027025
LPPT,2021-08-19,ARR,211,122.22666666666656,5261.799999999999,0.5792733017377563
LPPT,2021-08-20,ARR,232,378.05333333333317,5973.899999999998,1.6295402298850568
LPPT,2021-08-21,ARR,236,298.7566666666666,5992.750000000002,1.265918079096045
LPPT,2021-08-22,ARR,263,370.1799999999999,6723.816666666666,1.4075285171102658
